3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours,gate,th,source_bins,ratio_bins
6.490288351604162,11.497160228852428,6.547975150939676,-47.385327778842054,52.43360416695608,38.10295219031416,1.5534479410390918,3.0279427347094887,794,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.15,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.490604873199356,11.46828843470877,6.548287701779487,-48.80520439663112,52.21598263759066,37.606193779512346,1.5589866029867723,3.024899701366453,443,"hour,source_ratio_bin,weekend",wide,fine,8,median,0.15,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.490798135731331,11.493429324168655,6.548478539837902,-49.15849769441099,52.69909278934656,37.82344556705128,1.5639955971406434,3.0272738932168526,443,"hour,source_ratio_bin,weekend",wide,fine,8,median,0.2,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.490802262081418,11.527876472712938,6.548482614423033,-47.18318801046553,52.989254828500464,38.51878836372833,1.55801114017601,3.0296760062678127,785,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.490857200774383,11.52225576383567,6.548536863911488,-47.715119520951575,52.989254828500464,38.51878836372833,1.5544955279715174,3.024353895357037,788,"hour,source_ratio_bin,weekend",wide,fine,8,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.491195020892435,11.364308331904992,6.548870446084727,-41.148506192825465,51.32148563514946,37.3702267936982,1.5473075597465276,3.0233306701150933,401,"hour,source_bin",wide,default,5,mean,0.3,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.491478987774,11.430446412164653,6.549150850608966,-40.071585322548735,52.56632527672615,38.86096318935525,1.5473075597465276,3.0233306701150933,431,"hour,source_bin",wide,default,13,mean,0.3,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4914904138435565,11.437619889161166,6.549162133338769,-44.349538413701765,51.501384204639535,38.17045743463752,1.5473075597465276,3.0144023955659036,503,"hour,source_bin",wide,default,21,mean,0.2,all,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49152981893205,11.54191733145112,6.549201044091427,-46.77042291496244,51.84997908073464,37.8162478618858,1.5888565908183,3.008050811951574,851,"hour,source_ratio_bin",wide,fine,5,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.491564981331052,11.448512006323892,6.5492357653790245,-43.517243360067795,51.89444106366648,38.508658910646176,1.5473075597465276,3.012170326928606,503,"hour,source_bin",wide,default,21,mean,0.25,all,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.491631110553428,11.465227276845011,6.549301065011984,-47.25787370912695,51.32143915381191,37.37156424655549,1.5671799001364113,3.0141258128290582,851,"hour,source_ratio_bin",wide,fine,5,median,0.1,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.491648474344195,11.42938665527054,6.549318210974437,-43.38483190382075,51.27628638053399,37.98203522390237,1.5473075597465276,3.0233306701150933,303,"hour,source_bin",wide,default,3,median,0.3,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.491805457420935,11.424044053963572,6.549473224702459,-41.31246712707749,51.8972636390411,38.508658910646176,1.5473075597465276,3.0233306701150933,431,"hour,source_bin",wide,default,21,mean,0.25,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4919160251175,11.367671105554237,6.549582405330077,-42.23411339392733,50.95063283365421,37.1843117323011,1.5473075597465276,3.0233306701150933,401,"hour,source_bin",wide,default,5,mean,0.25,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.491977218069713,11.43526823495738,6.549642830618255,-44.445898667201305,51.60679286020804,38.17746619040174,1.5473075597465276,3.0144023955659036,509,"hour,source_bin",wide,default,13,mean,0.2,all,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.491980499560322,11.385940861829203,6.54964607094265,-40.280602800340695,51.39453618261426,37.400892648791285,1.5473075597465276,3.0233306701150933,420,"hour,source_bin",wide,default,5,mean,0.3,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492044305382481,11.467784612914075,6.549709076322388,-48.879529418284505,52.21598263759066,37.606193779512346,1.5529591830531757,3.0261168151571156,435,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.15,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.492170621581004,11.477233905020832,6.5498338078874045,-48.93737132143061,52.21598263759066,37.606193779512346,1.5529591830531757,3.0261168151571156,435,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.15,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.492223148732119,11.445545870610246,6.549885676086742,-43.637693676942234,52.03411209317892,38.51657849374466,1.5473075597465276,3.012170326928606,509,"hour,source_bin",wide,default,13,mean,0.25,all,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492286574818435,11.424323358367927,6.549948306494413,-42.16988848331642,51.25915911089521,38.35239719336661,1.5473075597465276,3.0233306701150933,391,"hour,source_bin",wide,default,3,median,0.3,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492457549175201,11.370211213154436,6.55011713598221,-41.97737118255021,50.97519310772145,37.20870798756663,1.5473075597465276,3.0233306701150933,349,"hour,source_bin",wide,default,5,mean,0.3,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49251046969607,11.492757561775733,6.550169392616486,-49.257597723282174,52.69909278934656,37.82344556705128,1.5559590372291816,3.0288967116044034,435,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.2,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.492559131252314,11.422403440139865,6.550217443714742,-42.932346488503114,51.18778872074727,38.15029603060233,1.5473075597465276,3.0233306701150933,360,"hour,source_bin",wide,default,3,median,0.3,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492725144203382,11.505356617918071,6.550381374037549,-49.33472026081032,52.69909278934656,37.82344556705128,1.5559590372291816,3.0288967116044034,435,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.2,all,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.492758526072177,11.385698213824416,6.550414337131649,-41.50299093434243,51.01150828987486,37.20986661154532,1.5473075597465276,3.0233306701150933,420,"hour,source_bin",wide,default,5,mean,0.25,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4927618066250306,11.420557975451992,6.550417576530049,-43.081592077192276,51.06241071813302,38.093812722609584,1.5473075597465276,3.0233306701150933,391,"hour,source_bin",wide,default,3,median,0.25,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492823538137922,11.458335525717784,6.550478533622678,-47.7302220121215,51.920000088689555,37.68711601689999,1.5483253991023354,3.021567006649447,788,"hour,source_ratio_bin,weekend",wide,fine,8,median,0.1,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.49285645691892,11.537509231812072,6.550511039438403,-47.26532887069224,52.989254828500464,38.51878836372833,1.55801114017601,3.0321517187235796,794,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.492865775374117,11.425122787789038,6.550520240993814,-40.358774505129794,52.40138959981382,38.860432661194494,1.5473075597465276,3.0233306701150933,416,"hour,source_bin",wide,default,21,mean,0.3,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.492893401339067,11.459533993911604,6.550547520391735,-47.464256256878485,51.920000088689555,37.68711601689999,1.5500832052045812,3.0242280621048345,785,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.1,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.49305380490527,11.420327722038575,6.55070591169927,-40.10196721782147,52.45255392183873,38.67861304433897,1.5473075597465276,3.0233306701150933,423,"hour,source_bin",wide,default,8,mean,0.3,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493063238104613,11.425545920770919,6.550715226559365,-41.331571240982626,52.03693466855355,38.51657849374466,1.5473075597465276,3.0233306701150933,431,"hour,source_bin",wide,default,13,mean,0.25,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493193661541365,11.440900576813926,6.550844013837412,-43.29826085069677,51.27628638053399,37.98203522390237,1.5473075597465276,3.0233306701150933,300,"hour,source_bin",wide,default,3,median,0.3,lowday,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493330974481566,11.419144663397756,6.550979604190261,-40.484582567653014,52.56293818627659,38.86096318935525,1.5473075597465276,3.0233306701150933,419,"hour,source_bin",wide,default,13,mean,0.3,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493365327964863,11.419173369685,6.5510135267099825,-43.71697374818119,51.00293539300975,37.932214094238155,1.5473075597465276,3.0233306701150933,360,"hour,source_bin",wide,default,3,median,0.25,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493594224491448,11.424992715627228,6.5512395517354465,-44.10191456012681,51.07668344283201,37.79199675532154,1.5473075597465276,3.0233306701150933,303,"hour,source_bin",wide,default,3,median,0.25,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.493722039427349,11.428927514541675,6.5513657632362206,-40.42286587928506,52.40138959981382,38.860432661194494,1.5473075597465276,3.0233306701150933,411,"hour,source_bin",wide,default,21,mean,0.3,lowday,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
