datetime,n,wmape,mae,bias
12,92.0,21.313717042464123,282.0007245029907,-84.07283219678595
13,92.0,20.88190172639504,279.25196945813576,-55.47809431140346
11,92.0,16.63952830325066,289.120015514469,-97.93477465668776
14,92.0,16.090871312278665,249.9897006160878,-49.67231583433813
15,92.0,15.308968761427424,291.32187128393224,-113.70934927462541
10,92.0,11.18237546457622,324.5813805196447,-131.26488124261977
9,92.0,10.494709803446028,499.96565935563603,3.6304200705346235
16,92.0,10.463687838253795,310.32596904498166,-123.76438430480707
17,92.0,8.251939291989094,448.70636563179215,-208.87763432025255
8,92.0,8.199695878354024,504.2139164091633,-155.3511269691548
4,92.0,7.587356988678569,324.77613138883174,41.70250303949863
7,92.0,7.461151394011248,490.59509076737197,-29.110400254330244
2,92.0,7.210758874552313,328.0044653507547,-31.16454137632843
3,92.0,7.206866599140572,311.5834879309946,-3.639909568960824
6,92.0,6.34157432653253,380.1234706008341,6.948717971352583
5,92.0,6.267825089347366,311.06250537110157,-84.16497328584623
0,92.0,6.027725410998146,446.5127948559287,25.76947735555062
18,92.0,4.651595751134924,384.5526436793796,54.65824977080598
1,92.0,4.597787876024915,253.1141097426911,-69.90164110930681
23,93.0,4.330925468544013,329.7507415865584,10.741890990801284
22,92.0,3.4880523370904535,370.13369557915456,4.751598764115047
21,92.0,3.1095139555950406,375.5773738523548,126.84612646966998
20,92.0,2.091412664742341,244.46659261978826,37.39858526727009
19,92.0,1.5676861320432982,164.76184264604558,27.272519288428583
