3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.455414945403305,11.276832118021245,6.513539230735028,-48.162367224172,50.89467807965998,36.48544241478619,1.558266052465585,2.991853148327597,164,13,median,0.25,all,all,wmape,40
6.455440718878607,11.275251995252022,6.513564680882737,-48.29606114343554,50.97561612432509,36.4454435574701,1.558266052465585,2.991853148327597,157,5,median,-0.08,h78901117,"7-9,11,17",absbias,150
6.455564906891818,11.286141618640167,6.5136873109604725,-48.1327881034005,50.904180288267376,36.419786920775124,1.558266052465585,2.991853148327597,157,5,median,-0.15,h78901117,"7-9,11,17",absbias,150
6.4557206796903275,11.249900177990886,6.5138411295931755,-47.87561758492407,51.029317828496424,36.46090112816557,1.5617668355802492,2.979038436061504,28,3,mean,-0.15,eve2122,21-22,absbias,500
6.4557352436725255,11.307333485016256,6.513855510870586,-46.41539739909877,51.77755917173575,37.69541365372165,1.558266052465585,2.991853148327597,294,1,mean,0.05,day,10-18,absbias,250
6.4557352436725255,11.307333485016256,6.513855510870586,-46.41539739909877,51.77755917173575,37.69541365372165,1.558266052465585,2.991853148327597,294,1,median,0.05,day,10-18,absbias,250
6.455794346084656,11.274516066517611,6.513913871844455,-48.366541809260525,50.94388733016455,36.418797459520555,1.558266052465585,2.991853148327597,153,34,median,0.3,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.455794346084656,11.274516066517611,6.513913871844455,-48.366541809260525,50.94388733016455,36.418797459520555,1.558266052465585,2.991853148327597,153,34,median,0.3,all,all,wmape,40
6.4558040888252926,11.307067839579222,6.513923492362658,-46.685878981598485,52.01816483588788,37.62101883248659,1.558266052465585,2.991853148327597,153,1,mean,0.05,day,10-18,absbias,500
6.4558040888252926,11.307067839579222,6.513923492362658,-46.685878981598485,52.01816483588788,37.62101883248659,1.558266052465585,2.991853148327597,153,1,median,0.05,day,10-18,absbias,500
6.4558212308591765,11.276153239653727,6.5139404193501615,-49.086069723427244,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,21,median,0.25,night,"0-6,23",wmape,30
6.4558212308591765,11.276153239653727,6.5139404193501615,-49.086069723427244,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,34,median,0.25,night,"0-6,23",wmape,30
6.455867685665306,11.313778636486402,6.513986291381927,-46.76560126782324,51.98140022575475,37.65504215029309,1.558266052465585,2.991853148327597,113,1,mean,0.05,day,10-18,absbias,700
6.455867685665306,11.313778636486402,6.513986291381927,-46.76560126782324,51.98140022575475,37.65504215029309,1.558266052465585,2.991853148327597,113,1,median,0.05,day,10-18,absbias,700
6.455925354130635,11.276153239653727,6.5140432363978205,-49.09190336046577,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,7,13,median,0.25,night,"0-6,23",wmape,30
6.455976316468938,11.276624429593568,6.514093559414882,-48.22073624071242,50.88721303261815,36.47825680410551,1.558266052465585,2.991853148327597,160,13,median,0.2,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.455996124783304,11.273948976597579,6.514113119234448,-48.256673663890595,50.94627438830279,36.42589458619035,1.558266052465585,2.991853148327597,149,8,median,-0.1,h78901117,"7-9,11,17",absbias,100
