datetime,actual,base,ridge,low,daily,high,hour,cap,rolling_mean_hour_3d,rolling_mean_hour_7d,rolling_mean_hour_14d,ratio_mean_hour_3d,ratio_mean_hour_7d,ratio_mean_hour_14d,prob_low_price,solarradiation,feelslike,rdn_demand,rdn_supply,demand_lag_24,supply_lag_24,price_lag_24,ratio_lag_24,windspeed,windgust,winddir,cloudcover,uvindex,precip,garpok_volume,vdr_supply,vdr_demand,is_weekend,is_off_day,is_summer,day_of_week_num
2026-06-03 11:00:00,2789.0,2592.29250581129,2721.2306279415775,1441.3653139707887,1474.3290869726172,1474.3290869726172,11,15000.0,2001.6666666666667,1034.428571428571,1061.2857142857142,0.133444444444444,0.0689619047619047,0.0707523809523809,0.75645775,200.0,14.3,2794.3,2794.3,3015.1,3015.1,2000.0,0.1333333333333333,8.3,21.6,120.0,100.0,0.0,0.0,4557.2,3900.0,4799.0,0,0,1,2
2026-06-03 12:00:00,2789.0,4352.624501163246,3650.4784721814453,1890.2392360907227,1966.4430173105056,1966.4430173105056,12,15000.0,3230.0,1529.2857142857142,1216.857142857143,0.2153333333333335,0.101952380952381,0.0811238095238095,0.4632873,108.0,14.1,2743.4,2743.4,2997.0,2997.0,2840.0,0.1893333333333333,9.3,23.4,100.0,100.0,0.0,0.0,4623.2,2734.06,3000.0,0,0,1,2
2026-06-03 13:00:00,2867.0,3385.240806145755,3332.447660102659,1728.7238300513295,1579.6098711991042,1579.6098711991042,13,15000.0,2285.0,1079.7142857142858,1019.0478571428572,0.1523333333333332,0.0719809523809524,0.0679365238095238,0.6668966,393.0,15.9,2760.5,2760.5,3040.3,3040.3,2790.0,0.186,10.7,28.1,85.0,100.0,0.0,0.0,4617.0,2699.99,3000.0,0,0,1,2
2026-06-03 14:00:00,2789.0,3831.6653174693706,3137.835642834574,1637.417821417287,1541.8320025990477,1541.8320025990477,14,15000.0,2343.6666666666665,1094.571428571429,1006.7857142857144,0.1562444444444443,0.0729714285714285,0.0671190476190476,0.4668782,355.0,16.2,2694.3,2694.3,3024.0,3024.0,3082.0,0.2054666666666666,12.5,31.7,102.0,100.0,0.0,0.0,4465.1,2670.06,2902.0,0,0,1,2
2026-06-03 15:00:00,1789.0,3104.968453910596,2642.4269341827076,1442.9634670913538,1376.8016273213216,1376.8016273213216,15,15000.0,2165.333333333333,1056.428571428571,1060.7142857142858,0.1443555555555555,0.0704285714285713,0.0707142857142857,0.75862545,319.0,16.5,2679.9,2679.9,3036.1,3036.1,2200.0,0.1466666666666666,12.8,40.0,116.0,92.0,0.0,0.0,4573.6,2589.06,3000.0,0,0,1,2
2026-06-03 16:00:00,3005.16,4289.590234332375,4347.995645459065,2527.4978227295323,2182.649489864438,2182.649489864438,16,15000.0,2854.0,1692.2857142857142,1503.5,0.1902666666666664,0.1128190476190477,0.1002333333333333,0.50152576,212.0,16.7,2864.1,2864.1,3047.8,3047.8,3000.0,0.2,12.5,31.7,137.0,100.0,0.0,0.0,4476.6,1675.05,3789.0,0,0,1,2
2026-06-03 17:00:00,4414.0,4626.49767796792,4625.583467241064,4625.583467241064,4007.322157583938,4007.322157583938,17,15000.0,4600.0,3395.1414285714286,3325.858571428572,0.3066666666666668,0.2263427619047619,0.2217239047619047,0.07255466,130.0,16.1,2828.9,2828.9,3040.0,3040.0,4000.0,0.2666666666666666,13.0,31.3,133.0,100.0,0.0,0.0,4496.2,2900.0,3500.0,0,0,1,2
2026-06-03 18:00:00,6490.0,6487.714241570028,5901.125752229701,5901.125752229701,5364.409478027182,5364.409478027182,18,15000.0,6128.666666666667,6113.714285714285,5630.214285714285,0.4085777777777776,0.4075809523809524,0.375347619047619,0.0015282765,90.0,15.8,3058.6,3058.6,3285.2,3285.2,5480.0,0.3653333333333333,10.6,32.0,125.0,100.0,0.0,0.0,4679.9,4377.0,5200.0,0,0,1,2
2026-06-03 19:00:00,6900.0,8530.073446369714,8240.18031916694,8240.18031916694,7683.934928977867,7683.934928977867,19,15000.0,8231.666666666666,9355.285714285714,8698.357142857143,0.5487777777777776,0.6236857142857143,0.5798904761904762,0.00012449811,48.0,15.7,3032.8,3032.8,3380.2,3380.2,7600.0,0.5066666666666667,8.4,25.9,106.0,100.0,0.0,0.1,5025.9,6006.0,6492.0,0,0,1,2
2026-06-03 20:00:00,7600.0,8661.4475510302,8756.548006281693,8756.548006281693,8581.171470108118,8581.171470108118,20,15000.0,9055.23,10777.812857142855,10282.263571428572,0.6036819999999999,0.7185208571428571,0.6854842380952382,8.2564606e-05,46.0,15.5,3035.0,3035.0,3349.4,3349.4,8300.0,0.5533333333333333,8.5,20.9,102.0,100.0,0.0,0.3,4858.4,6505.03,7450.0,0,0,1,2
2026-06-03 21:00:00,8300.0,10625.622659210265,10502.805404586148,10502.805404586148,9991.380755533211,9991.380755533211,21,15000.0,10702.38,12585.305714285714,12285.642142857145,0.7134919999999999,0.839020380952381,0.8190428095238096,7.890475e-05,13.0,15.1,3260.0,3260.0,3452.3,3452.3,8989.0,0.5992666666666666,9.4,20.5,89.0,100.0,0.0,0.2,4852.8,7100.0,7750.0,0,0,1,2
2026-06-03 22:00:00,7988.0,7873.598148726855,7872.1481078683655,7872.1481078683655,7751.895251157714,7751.895251157714,22,15000.0,9234.666666666666,11743.42857142857,11284.762857142856,0.6156444444444443,0.7828952380952382,0.7523175238095238,6.72361e-05,0.0,14.7,3048.8,3048.8,3269.5,3269.5,7600.0,0.5066666666666667,9.1,19.4,83.0,94.0,0.0,0.5,4869.1,8105.0,8707.0,0,0,1,2
2026-06-03 23:00:00,6440.0,7645.971441595266,6852.782735116792,6852.782735116792,6266.486553138398,6266.486553138398,23,15000.0,6821.666666666667,8781.781428571428,8721.277142857143,0.4547777777777776,0.5854520952380952,0.5814184761904763,0.00025779815,0.0,14.1,2494.2,2494.2,2592.3,2592.3,5980.0,0.3986666666666666,10.4,20.5,82.0,100.0,0.0,0.4,4266.1,7551.0,7988.0,0,0,1,2
2026-06-04 00:00:00,4400.0,7397.040923326843,5763.291255903405,5763.291255903405,5807.306387437931,5807.306387437931,0,15000.0,4932.14,6784.06,7967.065714285715,0.3288093333333337,0.4522706666666666,0.5311377142857142,0.0047250222,0.0,14.0,2155.9,2155.9,2400.8,2400.8,4596.42,0.306428,9.8,21.2,96.0,94.0,0.0,0.2,3613.0,4000.0,5200.0,0,0,1,3
2026-06-04 01:00:00,3240.0,6322.068816121815,5031.270880649712,5031.270880649712,4807.585912011133,4807.585912011133,1,15000.0,3766.6666666666665,5724.285714285715,6482.571428571428,0.2511111111111108,0.3816190476190476,0.4321714285714285,0.022515586,0.0,13.8,1849.5,1849.5,2061.6,2061.6,3300.0,0.22,9.7,19.4,105.0,41.0,0.0,0.2,3622.2,4000.0,5200.0,0,0,1,3
2026-06-04 02:00:00,1500.0,5031.029387438772,3012.9125622324095,3012.9125622324095,2878.0673051265103,2878.0673051265103,2,15000.0,3093.333333333333,4691.0,5471.6050000000005,0.2062222222222222,0.3127333333333333,0.3647736666666667,0.29165897,0.0,13.2,1704.3,1704.3,2011.4,2011.4,1980.0,0.132,8.9,19.8,124.0,76.0,0.0,1.3,3571.2,3205.0,3500.0,0,0,1,3
2026-06-04 03:00:00,1055.0,4973.811220907005,6861.00758753732,6861.00758753732,5337.319908937055,5337.319908937055,3,15000.0,2893.333333333333,4637.0,5337.857142857143,0.1928888888888889,0.3091333333333333,0.3558571428571428,0.34729967,0.0,13.8,1637.6,1637.6,1922.0,1922.0,1980.0,0.132,9.0,19.4,119.0,100.0,0.0,4.6,3527.1,1455.0,2500.0,0,0,1,3
2026-06-04 04:00:00,500.0,5024.762144805942,2883.2467551875948,2883.2467551875948,2663.009266599715,2663.009266599715,4,15000.0,2893.333333333333,4611.428571428572,5337.875,0.1928888888888889,0.3074285714285714,0.3558583333333333,0.3804746,0.0,13.8,1678.4,1678.4,1966.8,1966.8,1980.0,0.132,8.2,18.4,119.0,100.0,0.0,0.4,3574.7,999.0,1700.0,0,0,1,3
2026-06-04 05:00:00,1100.0,5279.010438740345,3784.181488258926,3784.181488258926,3339.640335859313,3339.640335859313,5,15000.0,3124.0,4827.714285714285,5557.170714285714,0.2082666666666666,0.321847619047619,0.3704780476190476,0.37518823,0.0,13.8,1815.7,1815.7,2079.8,2079.8,2127.0,0.1418,7.8,16.6,116.0,100.0,0.0,0.7,3709.5,700.0,2000.0,0,0,1,3
2026-06-04 06:00:00,4600.0,6538.630018379678,5647.766211573327,5647.766211573327,4835.846889073095,4835.846889073095,6,15000.0,4166.666666666667,5376.714285714285,6088.643571428572,0.2777777777777777,0.358447619047619,0.4059095714285714,0.0073661287,15.0,13.8,2279.4,2279.4,2328.0,2328.0,4100.0,0.2733333333333333,7.9,15.8,106.0,100.0,0.0,0.3,3925.7,1049.0,1700.0,0,0,1,3
2026-06-04 07:00:00,5400.0,7428.221157509836,6142.483792823039,6142.483792823039,5766.056865105001,5766.056865105001,7,15000.0,5000.0,5500.0,6006.857142857143,0.3333333333333334,0.3666666666666667,0.4004571428571428,0.00068902987,121.0,14.8,2732.7,2732.7,2716.2,2716.2,5500.0,0.3666666666666666,6.7,18.7,110.0,100.0,0.0,0.1,4454.4,4000.0,4600.0,0,0,1,3
2026-06-04 08:00:00,4900.0,7127.529614118292,5372.124043941427,5372.124043941427,5282.926482600779,5282.926482600779,8,15000.0,4653.333333333333,5187.714285714285,5311.503571428571,0.3102222222222219,0.345847619047619,0.354100238095238,0.0003555698,172.0,15.3,3002.0,3002.0,3033.0,3033.0,5900.0,0.3933333333333333,7.0,19.4,111.0,98.0,0.0,0.1,4940.5,5101.0,5400.0,0,0,1,3
2026-06-04 09:00:00,2450.0,6304.30582248226,4541.180089545542,4541.180089545542,4003.3170890085557,4003.3170890085557,9,15000.0,4180.0,4941.428571428572,4260.357142857143,0.2786666666666665,0.3294285714285714,0.2840238095238095,0.012721738,352.0,15.6,3061.1,3061.1,3132.8,3132.8,4000.0,0.2666666666666666,5.0,20.9,111.0,100.0,0.0,0.1,5150.9,4588.0,4900.0,0,0,1,3
2026-06-04 10:00:00,450.0,4484.265188436145,3588.1944192762153,2450.3472096381074,2169.269183310933,2169.269183310933,10,15000.0,3999.6666666666665,3314.8571428571427,2227.6428571428573,0.2666444444444443,0.2209904761904762,0.1485095238095238,0.108457945,167.0,16.2,2856.9,2856.9,3009.6,3009.6,4000.0,0.2666666666666666,4.6,14.8,101.0,80.0,0.0,0.0,5468.5,2251.0,2695.0,0,0,1,3
2026-06-04 11:00:00,10.0,2511.424830914339,2185.9539297873353,1173.7269648936676,1086.0914610238071,1086.0914610238071,11,15000.0,2546.333333333333,1416.428571428571,1042.642857142857,0.1697555555555551,0.0944285714285713,0.0695095238095238,0.7997611,502.0,18.3,2793.7,2793.7,2794.3,2794.3,2789.0,0.1859333333333333,5.4,21.2,94.0,41.0,0.0,0.0,5683.6,400.0,495.0,0,0,1,3
2026-06-04 12:00:00,10.0,1248.2942585170213,1160.771583498115,645.3857917490575,687.2065142752828,687.2065142752828,12,15000.0,2826.333333333333,1911.2857142857144,1201.7857142857142,0.1884222222222224,0.1274190476190476,0.0801190476190476,0.94068706,745.0,21.2,2646.6,2646.6,2743.4,2743.4,2789.0,0.1859333333333333,6.0,24.1,115.0,34.0,0.0,0.0,5797.2,10.0,30.0,0,0,1,3
2026-06-04 13:00:00,10.0,2557.258701441987,2371.1792365134165,1248.0896182567083,1119.7729019040244,1119.7729019040244,13,15000.0,2835.6666666666665,1462.0,1055.2864285714286,0.1890444444444443,0.0974666666666667,0.0703524285714285,0.83511233,758.0,22.1,2742.5,2742.5,2760.5,2760.5,2867.0,0.1911333333333333,7.1,24.1,133.0,100.0,0.0,0.0,5794.7,10.0,15.0,0,0,1,3
2026-06-04 14:00:00,10.0,2943.741146718053,2330.697839216821,1233.8489196084106,1051.077714271766,1051.077714271766,14,15000.0,3107.0,1453.7142857142858,1066.7142857142858,0.2071333333333332,0.0969142857142857,0.0711142857142857,0.74100477,333.0,19.9,2758.4,2758.4,2694.3,2694.3,2789.0,0.1859333333333333,7.6,24.1,144.0,100.0,0.0,0.0,5746.9,10.0,15.0,0,0,1,3
2026-06-04 15:00:00,10.0,2475.7854260982986,1784.6716718316186,1014.0858359158093,920.8826987067645,920.8826987067645,15,15000.0,2496.333333333333,1269.2857142857142,1002.1428571428572,0.1664222222222222,0.0846190476190475,0.0668095238095238,0.8392716,284.0,19.6,2783.6,2783.6,2679.9,2679.9,1789.0,0.1192666666666666,7.2,22.3,122.0,70.0,0.0,0.5,5835.8,10.0,15.0,0,0,1,3
2026-06-04 16:00:00,267.0,3973.977188370436,3683.0302393764273,2195.0151196882134,2250.5704737933374,2250.5704737933374,16,15000.0,3651.053333333333,1985.88,1507.44,0.2434035555555552,0.1323920000000001,0.100496,0.505854,554.0,19.8,2805.9,2805.9,2864.1,2864.1,3005.16,0.200344,7.9,23.0,183.0,63.0,0.0,1.2,5488.2,10.0,15.0,0,0,1,3
2026-06-04 17:00:00,1499.0,4603.265342626679,4379.691010568575,4379.691010568575,4423.565200689024,4423.565200689024,17,15000.0,4538.0,3597.284285714286,3359.0014285714287,0.3025333333333335,0.2398189523809523,0.2239334285714285,0.16009365,475.0,20.9,2817.9,2817.9,2828.9,2828.9,4414.0,0.2942666666666667,5.3,23.8,162.0,30.0,0.0,0.3,5288.7,10.0,293.69,0,0,1,3
2026-06-04 18:00:00,5000.0,6759.464006268175,6216.610771198768,6216.610771198768,5964.353268525907,5964.353268525907,18,15000.0,6292.333333333333,6113.714285714285,5701.642857142857,0.4194888888888887,0.4075809523809524,0.3801095238095238,0.0012310898,332.0,21.1,3000.2,3000.2,3058.6,3058.6,6490.0,0.4326666666666666,3.7,17.3,151.0,20.0,0.0,0.0,4980.2,500.0,1648.9,0,0,1,3
2026-06-04 19:00:00,6800.0,8900.556230702301,8187.708316497921,8187.708316497921,7601.430015790765,7601.430015790765,19,15000.0,7868.333333333333,8847.714285714286,8540.642857142857,0.5245555555555553,0.5898476190476191,0.5693761904761904,0.0002069611,256.0,21.0,2982.2,2982.2,3032.8,3032.8,6900.0,0.46,4.0,13.3,141.0,11.0,0.0,0.0,4659.4,4558.01,5000.0,0,0,1,3
2026-06-04 20:00:00,8000.0,11175.878141012923,10332.507518157054,10332.507518157054,9525.779775312709,9525.779775312709,20,15000.0,8755.230000000001,10046.098571428573,10125.120714285717,0.5836819999999999,0.6697399047619047,0.6750080476190475,7.5442345e-05,135.0,20.6,3078.9,3078.9,3035.0,3035.0,7600.0,0.5066666666666667,4.2,12.6,102.0,16.0,0.0,0.0,4565.0,6250.0,6800.0,0,0,1,3
2026-06-04 21:00:00,9100.0,10390.082776588728,10386.83640788205,10386.83640788205,9815.834793553964,9815.834793553964,21,15000.0,10302.38,11628.162857142856,11985.642142857145,0.6868253333333332,0.7752108571428572,0.7990428095238096,8.891713e-05,30.0,19.3,3230.6,3230.6,3260.0,3260.0,8300.0,0.5533333333333333,6.3,14.4,88.0,21.0,0.0,0.0,4538.6,7303.0,8000.0,0,0,1,3
2026-06-04 22:00:00,8000.0,7947.777576816794,8070.312465541433,8070.312465541433,8057.356488649635,8057.356488649635,22,15000.0,8696.0,10741.714285714286,11069.62,0.5797333333333331,0.7161142857142858,0.7379746666666666,7.497553e-05,0.0,17.5,3085.5,3085.5,3048.8,3048.8,7988.0,0.5325333333333333,10.4,21.6,92.0,10.0,0.0,0.0,4550.9,8500.0,9100.0,0,0,1,3
2026-06-04 23:00:00,6800.0,7854.412127745526,7284.668447409496,7284.668447409496,7095.764508056574,7095.764508056574,23,15000.0,6506.666666666667,8243.210000000001,8609.848571428573,0.4337777777777776,0.5495473333333333,0.5739899047619047,0.00021027829,0.0,16.8,2571.1,2571.1,2494.2,2494.2,6440.0,0.4293333333333333,9.5,21.6,99.0,74.0,0.0,0.0,4059.0,7550.0,8000.0,0,0,1,3
2026-06-05 00:00:00,4600.0,8160.010056892138,7324.024899829876,7324.024899829876,6807.588096063928,6807.588096063928,0,15000.0,4965.473333333333,6126.917142857143,7988.494285714287,0.331031555555556,0.4084611428571429,0.5325662857142858,0.0015264824,0.0,16.4,2328.3,2328.3,2155.9,2155.9,4400.0,0.2933333333333333,7.9,18.7,111.0,98.0,0.0,0.0,3385.9,3101.0,4635.0,0,0,1,4
2026-06-05 01:00:00,3200.0,6522.582665687485,5253.286288484233,5253.286288484233,4932.444834985145,4932.444834985145,1,15000.0,3413.333333333333,5101.428571428572,6285.428571428572,0.2275555555555552,0.3400952380952381,0.4190285714285714,0.013149958,0.0,15.9,2137.2,2137.2,1849.5,1849.5,3240.0,0.216,7.2,15.1,122.0,99.0,0.0,0.0,3499.2,3101.0,4635.0,0,0,1,4
2026-06-05 02:00:00,2300.0,5414.229505049985,3972.7717057705845,3972.7717057705845,3392.4182602887367,3392.4182602887367,2,15000.0,2260.0,3922.857142857143,5193.033571428571,0.1506666666666666,0.2615238095238095,0.3462022380952381,0.22127111,0.0,15.6,1996.6,1996.6,1704.3,1704.3,1500.0,0.1,7.2,13.7,109.0,95.0,0.0,0.0,3414.1,3194.0,3500.0,0,0,1,4
2026-06-05 03:00:00,2300.0,5479.7159186018525,3243.1586794958394,3243.1586794958394,2632.326739603282,2632.326739603282,3,15000.0,2111.6666666666665,3816.285714285714,5013.214285714285,0.1407777777777778,0.2544190476190476,0.3342142857142857,0.26615143,0.0,14.6,1888.1,1888.1,1637.6,1637.6,1055.0,0.0703333333333333,7.3,15.8,110.0,99.0,0.0,0.0,3353.3,2249.0,2999.0,0,0,1,4
2026-06-05 04:00:00,2300.0,5079.605188346384,3397.6862092118354,3397.6862092118354,2731.9695732128275,2731.9695732128275,4,15000.0,1926.6666666666667,3682.857142857143,4973.589285714285,0.1284444444444444,0.2455238095238095,0.331572619047619,0.37360558,0.0,14.0,1898.2,1898.2,1678.4,1678.4,500.0,0.0333333333333333,7.3,14.8,118.0,100.0,0.0,0.0,3383.2,2175.0,2498.0,0,0,1,4
2026-06-05 05:00:00,2300.0,5880.322659981376,4241.828593241388,4241.828593241388,3484.4475117975758,3484.4475117975758,5,15000.0,2309.0,3953.142857142857,5188.742142857142,0.1539333333333333,0.2635428571428571,0.3459161428571428,0.29800487,0.0,13.8,2082.7,2082.7,1815.7,1815.7,1100.0,0.0733333333333333,6.8,14.4,117.0,100.0,0.0,0.0,3504.1,1302.1,2499.0,0,0,1,4
2026-06-05 06:00:00,3600.0,6818.713472785455,5735.4939571912755,5735.4939571912755,5201.238183275266,5201.238183275266,6,15000.0,4266.666666666667,4924.287142857143,5971.215000000001,0.2844444444444444,0.3282858095238095,0.3980810000000001,0.004603192,29.0,14.2,2463.8,2463.8,2279.4,2279.4,4600.0,0.3066666666666666,6.4,13.7,112.0,93.0,0.0,0.0,3926.3,921.0,2402.0,0,0,1,4
2026-06-05 07:00:00,3600.0,7185.925470611111,5701.214319349539,5701.214319349539,5597.226082569355,5597.226082569355,7,15000.0,5266.666666666667,5128.571428571428,5887.785714285715,0.3511111111111111,0.3419047619047619,0.3925190476190476,0.0008300711,131.0,15.3,2838.0,2838.0,2732.7,2732.7,5400.0,0.36,5.2,13.3,110.0,78.0,0.0,0.0,4575.5,2102.1,4100.0,0,0,1,4
2026-06-05 08:00:00,3600.0,6570.933924371925,5316.899213443648,5316.899213443648,5218.615249569622,5218.615249569622,8,15000.0,4853.333333333333,4930.571428571428,5172.003571428571,0.3235555555555553,0.3287047619047619,0.3448002380952381,0.003161818,287.0,17.1,3027.0,3027.0,3002.0,3002.0,4900.0,0.3266666666666666,5.8,16.9,112.0,5.0,0.0,0.0,5114.7,2340.0,4200.0,0,0,1,4
2026-06-05 09:00:00,1999.0,4414.143294142595,3264.766568260363,3264.766568260363,2515.401489521019,2515.401489521019,9,15000.0,3466.6666666666665,4498.571428571428,4117.5,0.2311111111111109,0.299904761904762,0.2745,0.40449053,480.0,19.3,3134.9,3134.9,3061.1,3061.1,2450.0,0.1633333333333333,6.9,19.4,118.0,66.0,0.0,0.0,5496.8,2520.0,3780.0,0,0,1,4
2026-06-05 10:00:00,10.0,1785.9771754386495,1269.5801652919813,1215.4150826459907,917.3338131167443,917.3338131167443,10,15000.0,2816.333333333333,3143.428571428572,2096.214285714286,0.1877555555555553,0.2095619047619047,0.139747619047619,0.9094581,623.0,21.3,3123.0,3123.0,2856.9,2856.9,450.0,0.03,8.2,24.1,128.0,5.0,0.0,0.0,5631.6,1949.0,2098.95,0,0,1,4
2026-06-05 11:00:00,10.0,1187.5750313259916,1245.597555683903,680.2987778419515,498.1660858863166,498.1660858863166,11,15000.0,1599.6666666666667,1413.571428571429,971.9285714285714,0.106644444444444,0.0942380952380952,0.0647952380952381,0.9870568,742.0,22.9,2887.2,2887.2,2793.7,2793.7,10.0,0.0006666666666666,8.4,25.6,135.0,25.0,0.0,0.1,5756.2,10.0,249.0,0,0,1,4
2026-06-05 12:00:00,10.0,851.5087402960204,1111.9272114279304,607.8386057139652,442.7599960354158,442.7599960354158,12,15000.0,1879.6666666666667,1911.2857142857144,1166.7857142857142,0.1253111111111113,0.1274190476190476,0.0777857142857142,0.9862622,762.0,23.9,2910.4,2910.4,2646.6,2646.6,10.0,0.0006666666666666,7.8,25.2,134.0,21.0,0.0,0.2,5640.8,10.0,249.0,0,0,1,4
2026-06-05 13:00:00,10.0,836.2585521558435,1500.1390590939359,800.4445295469679,581.2172923311759,581.2172923311759,13,15000.0,1889.0,1462.0,981.715,0.1259333333333332,0.0974666666666667,0.0654476666666666,0.9897106,814.0,25.0,2990.2,2990.2,2742.5,2742.5,10.0,0.0006666666666666,7.8,24.8,136.0,17.0,0.0,0.1,5638.4,10.0,80.0,0,0,1,4
2026-06-05 14:00:00,10.0,891.9657437515447,780.3082319451563,432.77911597257815,318.9743787477398,318.9743787477398,14,15000.0,1960.3333333333333,1453.7142857142858,964.6428571428572,0.1306888888888888,0.0969142857142857,0.0643095238095237,0.98739064,846.0,26.0,2894.4,2894.4,2758.4,2758.4,10.0,0.0006666666666666,7.5,24.8,140.0,5.0,0.0,0.0,5497.1,10.0,80.0,0,0,1,4
2026-06-05 15:00:00,10.0,604.816455249799,804.6694745047976,467.5847372523988,359.55686098878493,359.55686098878493,15,15000.0,1333.0,1264.428571428571,895.7857142857143,0.0888666666666666,0.084295238095238,0.0597190476190476,0.9888297,803.0,26.3,2877.3,2877.3,2783.6,2783.6,10.0,0.0006666666666666,8.5,25.6,132.0,30.0,0.0,0.0,5377.1,10.0,78.0,0,0,1,4
2026-06-05 16:00:00,100.0,1485.0864055122738,2302.6430304444575,1461.9465152222288,1384.9472578275447,1384.9472578275447,16,15000.0,2090.72,1932.1657142857143,1419.44,0.139381333333333,0.1288110476190476,0.0946293333333333,0.92310226,671.0,25.9,2956.6,2956.6,2805.9,2805.9,267.0,0.0178,8.7,26.6,138.0,77.0,0.0,0.0,4997.3,10.0,100.0,0,0,1,4
2026-06-05 17:00:00,2300.0,2287.300216208832,1934.6999283905607,2050.72871419528,2638.892400833517,2638.892400833517,17,15000.0,3304.333333333333,3568.57,3187.5014285714287,0.2202888888888891,0.2379046666666666,0.2125000952380952,0.6621804,546.0,25.0,3005.4,3005.4,2817.9,2817.9,1499.0,0.0999333333333333,9.6,27.7,142.0,66.0,0.0,0.0,4797.7,95.0,766.0,0,0,1,4
2026-06-05 18:00:00,6000.0,6019.354808851227,4887.144311420627,4887.144311420627,5198.9639472626795,5198.9639472626795,18,15000.0,5656.666666666667,5977.0,5658.785714285715,0.3771111111111109,0.3984666666666666,0.377252380952381,0.0026578924,369.0,24.6,3111.3,3111.3,3000.2,3000.2,5000.0,0.3333333333333333,9.6,28.1,146.0,72.0,0.0,0.0,4554.8,2250.0,3000.0,0,0,1,4
2026-06-05 19:00:00,7590.0,8937.767000180993,7970.842729778302,7970.842729778302,7865.415480399815,7865.415480399815,19,15000.0,7100.0,8399.285714285714,8490.642857142857,0.4733333333333331,0.559952380952381,0.5660428571428572,0.0005569907,273.0,24.3,3167.1,3167.1,2982.2,2982.2,6800.0,0.4533333333333333,8.8,27.4,145.0,43.0,0.0,0.0,4327.6,5695.0,6001.2,0,0,1,4
2026-06-05 20:00:00,8090.0,10347.905340335696,9543.933468029501,9543.933468029501,9294.614105612058,9294.614105612058,20,15000.0,7966.666666666667,9231.812857142855,10006.692142857142,0.531111111111111,0.6154541904761904,0.6671128095238095,9.700574e-05,148.0,23.8,3157.2,3157.2,3078.9,3078.9,8000.0,0.5333333333333333,8.4,24.1,133.0,100.0,0.0,0.0,4271.3,7107.0,7590.0,0,0,1,4
2026-06-05 21:00:00,9892.0,10763.103602642275,10588.090432257433,10588.090432257433,10284.5753430507,10763.103602642275,21,15000.0,8796.333333333334,10785.305714285714,11852.070714285714,0.5864222222222221,0.719020380952381,0.7901380476190477,6.782003e-05,26.0,22.8,3237.9,3237.9,3230.6,3230.6,9100.0,0.6066666666666667,8.7,20.9,112.0,98.0,0.0,0.0,4188.2,7605.0,8090.0,0,0,1,4
2026-06-05 22:00:00,10000.0,9250.851713733058,9080.544987699763,9080.544987699763,8737.111258761155,8737.111258761155,22,15000.0,7862.666666666667,9741.714285714286,10857.692857142858,0.5241777777777775,0.649447619047619,0.7238461904761904,6.9071495e-05,0.0,21.6,3208.4,3208.4,3085.5,3085.5,8000.0,0.5333333333333333,9.0,19.1,121.0,98.0,0.0,0.0,4252.9,8603.0,10405.01,0,0,1,4
2026-06-05 23:00:00,7100.0,7566.24140729489,7102.772166702147,7102.772166702147,6728.279768939412,6728.279768939412,23,15000.0,6406.666666666667,7643.21,8524.134285714286,0.427111111111111,0.5095473333333332,0.568275619047619,0.00027639445,0.0,20.6,2678.5,2678.5,2571.1,2571.1,6800.0,0.4533333333333333,9.0,18.7,123.0,98.0,0.0,0.0,3733.7,7000.0,10500.0,0,0,1,4
2026-06-06 00:00:00,13000.0,9343.257033294802,8820.09500414329,8820.09500414329,7787.566454608122,9343.257033294802,0,15000.0,4532.14,5498.345714285714,7277.708571428572,0.3021426666666671,0.3665563809523809,0.4851805714285714,0.001286238,0.0,20.0,2423.3,2423.3,2328.3,2328.3,4600.0,0.3066666666666666,9.2,18.7,130.0,100.0,0.0,0.0,2688.3,2002.0,13001.01,1,1,1,5
2026-06-06 01:00:00,6900.0,6721.735771564671,5538.914356156269,5538.914356156269,5016.546895342035,5016.546895342035,1,15000.0,3246.6666666666665,4630.0,5943.285714285715,0.2164444444444441,0.3086666666666667,0.3962190476190476,0.016573224,0.0,19.5,2246.8,2246.8,2137.2,2137.2,3200.0,0.2133333333333333,9.5,19.4,134.0,99.0,0.0,0.0,2907.9,2002.0,13001.01,1,1,1,5
2026-06-06 02:00:00,4400.0,5296.576110686553,4313.436843016041,4313.436843016041,3747.614259344559,3747.614259344559,2,15000.0,1926.6666666666667,3594.285714285714,4828.747857142857,0.1284444444444444,0.2396190476190476,0.3219165238095238,0.15727882,0.0,18.9,2056.5,2056.5,1996.6,1996.6,2300.0,0.1533333333333333,9.6,19.8,137.0,100.0,0.0,0.0,2993.5,3105.0,7298.6,1,1,1,5
2026-06-06 03:00:00,4400.0,5592.575622302254,3726.0690240498743,3726.0690240498743,3170.687777424301,3170.687777424301,3,15000.0,1778.3333333333333,3487.714285714286,4664.785714285715,0.1185555555555556,0.2325142857142857,0.3109857142857143,0.20932588,0.0,18.1,1984.0,1984.0,1888.1,1888.1,2300.0,0.1533333333333333,9.6,19.4,139.0,97.0,0.0,0.0,2947.3,2420.0,4999.0,1,1,1,5
