datetime,n,wmape,mae,bias
2026-06-02,24.0,25.501412615983586,1145.119682343563,818.895479101643
2026-06-12,24.0,18.140849377007168,1179.3063076634019,-762.5119834489757
2026-03-31,24.0,17.268513159481564,1383.474558698511,-1228.6864159658671
2026-06-04,24.0,15.620386078578486,488.8595078117119,126.98244798039845
2026-06-15,24.0,14.244719261215497,855.4118917691349,-548.2999011103246
2026-03-30,24.0,11.516977415263796,876.6916117870509,-459.61810510974595
2026-06-05,24.0,11.492618443834939,387.54545969916893,169.26472618942935
2026-06-08,24.0,11.323900210453884,655.6098948890468,-502.22729649500207
2026-06-06,24.0,10.706658326711803,518.8178958666373,-268.71874181702407
2026-06-14,24.0,9.830788033181502,312.90988693448674,289.45424671415276
2026-05-02,24.0,9.823240068415037,460.0955974027199,-267.258642321889
2026-06-10,24.0,9.782380683030167,505.3308030186211,-317.81477586056735
2026-06-13,24.0,9.77076415158692,368.5351885956955,126.42652998336156
2026-06-03,24.0,9.615432454412662,415.16063923934456,-16.51204698931133
2026-05-14,24.0,9.427777282965687,390.6399910020886,268.59154748264933
2026-05-01,24.0,9.271275223682874,360.59836924120526,181.70246962211732
2026-03-23,24.0,9.199689271961088,991.7468194978807,-860.9810575908341
2026-06-11,24.0,8.81822180699684,502.0753423383071,190.6501748890305
2026-04-05,24.0,8.71921986856176,196.66345733872194,-41.90659101180941
2026-03-25,24.0,8.708805117257622,578.2241638421109,459.13289296988086
2026-06-07,24.0,8.492476267463228,384.3030222385928,111.2123258185656
2026-04-08,24.0,7.969023580135537,301.2619967556563,129.17246435766506
2026-05-15,24.0,7.855390457336709,464.52851469460626,101.34120796875727
2026-05-11,24.0,7.839998604847838,410.01186970377785,-139.2369912806647
2026-04-06,24.0,7.347437336380033,192.79155127183216,33.77581730905155
2026-06-09,24.0,7.332759693284009,399.2300544387669,66.39593772494133
2026-06-01,24.0,7.171245719833712,382.40318202784425,300.10806180257526
2026-05-04,24.0,6.884998095308167,309.04461450473264,-56.86186615572914
2026-05-09,24.0,6.725967959677287,234.2486491156607,183.70292949892345
2026-05-05,24.0,6.669604713402435,256.25732909677726,-125.65454874152265
2026-05-13,24.0,6.668489997663615,519.1519768384838,-192.8847959531934
2026-03-27,24.0,6.521726738864582,448.37632197813537,158.49773664553683
2026-05-07,24.0,6.50248243171838,239.08538735621173,12.770428492532039
2026-05-18,24.0,6.201157523912429,469.9024265212518,64.22095208757237
2026-05-12,24.0,6.187662820706581,334.1519685776912,247.71622205299641
2026-05-31,24.0,6.143308213805093,317.42473540730913,-126.88988474422722
2026-05-22,24.0,6.14236204994224,382.01225568333547,-334.46210655207705
2026-03-18,24.0,6.111712371898545,442.9606912119528,89.48435203280627
2026-04-29,24.0,6.060500648729749,415.15550636418794,-400.6537169408011
2026-05-03,24.0,5.9578147727697015,209.92832012190217,58.45253240676669
2026-04-10,24.0,5.845476408345088,407.47922171806175,-226.05452274961786
2026-03-26,24.0,5.786016919955377,460.95441709485436,-150.5296591077882
2026-03-17,24.0,5.748005424760948,539.8021349458555,32.35786898674394
2026-03-19,24.0,5.73738855204052,493.4703748766562,268.73904255437094
2026-03-22,24.0,5.641072098260763,405.42060808554453,-192.9934646833651
2026-05-16,24.0,5.64056064240157,247.315504875347,-177.60446146642792
2026-04-04,24.0,5.594510587917041,180.9350972837268,-89.59938553281893
2026-04-09,24.0,5.3978149347520885,263.17159168861616,196.1726444849859
2026-04-11,24.0,5.366490900548756,304.2033379619941,-211.7809053980105
2026-05-25,24.0,5.357231883030107,280.74236623846633,204.16232525228247
2026-05-24,24.0,5.314471207646609,220.7432046986115,133.69210350873956
2026-06-16,24.0,5.3028774368006975,382.37754410862345,-263.17636129493553
2026-03-16,1.0,5.274395802527362,483.76758300780966,-483.76758300780966
2026-05-21,24.0,5.251334817781117,270.0804820297075,3.5748072013252234
2026-04-03,24.0,5.148974713234914,259.6136649880479,-174.91227403138996
2026-04-12,24.0,5.1015403017400685,170.97302167251667,133.26456713298538
2026-03-21,24.0,4.998380998447203,373.8973510403701,-132.71099119804845
2026-05-08,24.0,4.950473031968474,200.34976899795743,-10.686142543789032
2026-05-20,24.0,4.900845032539978,295.2302945113558,70.2434598292636
2026-03-29,24.0,4.859629797413359,316.00767329629326,-83.39702483961737
2026-03-20,24.0,4.731695531596014,409.1055501254791,92.97170984091656
2026-05-30,24.0,4.531517504119777,240.92381138473107,-126.16135552294685
2026-05-17,24.0,4.499741282094381,193.04077589404983,-37.563674465465986
2026-05-28,24.0,4.453620225436871,273.1720563458892,-111.44580479002626
2026-04-26,24.0,4.4048047966775,192.25066024087394,-8.129402341397087
2026-04-02,24.0,4.385101488728508,214.72294414903106,2.051772627259657
2026-04-07,24.0,4.285327081066654,251.6914724725301,13.106627253624557
2026-03-28,24.0,4.266031897932579,283.51022368491124,100.61881514197648
2026-05-06,24.0,4.246223121804908,156.74934423402453,28.395487640830055
2026-05-29,24.0,4.195651307556228,230.76162608209316,38.77128055336947
2026-05-10,24.0,4.094200335699604,172.03318035567773,72.99745194528663
2026-04-15,24.0,3.713943970598495,256.0821005373213,-211.9325830475323
2026-04-20,24.0,3.5194358328003696,251.49111252445036,0.9525294366984743
2026-04-19,24.0,3.4306384149457356,155.2332864073944,-96.90714270558152
2026-03-24,24.0,3.368050160999804,271.4086105724378,-227.53705564500888
2026-04-18,24.0,3.3543163160157548,178.3999002726532,11.0480693586295
2026-05-23,24.0,3.353217737090846,168.28146965549382,17.689616413271764
2026-04-30,24.0,3.290806832328435,205.52676482187675,-124.46089969032913
2026-05-27,24.0,3.24307175193431,193.50868631833373,-7.895342508230233
2026-04-14,24.0,2.970769793187654,157.8233707056338,-1.599205176520769
2026-04-01,24.0,2.841675225987947,171.337943408062,45.32015336192444
2026-05-19,24.0,2.6779412644399723,195.7563906217018,-36.86749829852033
2026-04-17,24.0,2.586776973895475,154.71483979627877,0.4098749276680754
2026-05-26,24.0,2.4954312168386608,141.86701147912967,-27.2037253994806
2026-04-23,24.0,2.0503365926687076,119.48672236393942,34.24665570889853
2026-04-24,24.0,1.901863729346018,120.5448936741384,3.4186618304400773
2026-04-16,24.0,1.7953685194971956,124.37589719177255,-42.12134131913242
