kind,hours,gate,threshold,beta,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
daybias,peakerr,absbias,250,0.5,52,5.996218510080883,10.309559440084053,6.059602235494855,14,mean
daybias,peakerr,absbias,250,0.5,52,5.996218510080883,10.309559440084053,6.059602235494855,21,mean
daybias,peakerr,absbias,250,0.5,52,5.996218510080883,10.309559440084053,6.059602235494855,30,mean
hourbias,nooneve,wmape,10,0.05,788,5.996227864262344,10.301783068485628,6.059611472328348,5,mean
hourbias,nooneve,absbias,700,0.05,115,5.996252637679012,10.305981463462645,6.059635934963131,3,mean
hourbias,evening,none,0,0.2,460,5.996342161830045,10.299927738151977,6.05972433603596,13,mean
hourbias,peakerr,wmape,45,-0.25,418,5.996407029164471,10.300276171914089,6.059788389611322,13,mean
daybias,lowday,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,8,mean
daybias,10-16,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,8,mean
daybias,lowday,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,14,mean
daybias,10-16,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,14,mean
daybias,lowday,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,21,mean
daybias,10-16,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,21,mean
daybias,lowday,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,30,mean
daybias,10-16,absbias,250,0.4,28,5.996427471121892,10.309559440084053,6.059808575124904,30,mean
hourbias,evening,none,0,0.15,460,5.996439869595242,10.29877298277445,6.0598208180597215,13,mean
hourbias,night,wmape,10,0.15,239,5.996456805187904,10.302990616699299,6.0598375411958045,5,mean
daybias,peakerr,absbias,50,0.3,364,5.9965515481258045,10.312410438410756,6.059931095585952,30,mean
daybias,11-15,absbias,250,0.5,20,5.996568500661635,10.309559440084053,6.059947835452649,8,mean
daybias,11-15,absbias,250,0.5,20,5.996568500661635,10.309559440084053,6.059947835452649,14,mean
daybias,11-15,absbias,250,0.5,20,5.996568500661635,10.309559440084053,6.059947835452649,21,mean
daybias,11-15,absbias,250,0.5,20,5.996568500661635,10.309559440084053,6.059947835452649,30,mean
daybias,midday,absbias,400,0.1,54,5.996626062836892,10.307250165045371,6.060004675511877,1,mean
hourbias,day,wmape,10,0.2,452,5.996639480618377,10.309656486868152,6.060017924967634,55,median
hourbias,all,wmape,10,0.02,909,5.996640215341712,10.300334060526978,6.060018650473884,3,mean
hourbias,day,wmape,12,0.25,453,5.996680033060636,10.314669912663863,6.060057968680535,21,median
hourbias,lowday,wmape,12,0.25,453,5.996680033060636,10.314669912663863,6.060057968680535,21,median
hourbias,10-16,wmape,12,0.25,453,5.996680033060636,10.314669912663863,6.060057968680535,21,median
hourbias,day,wmape,10,0.2,472,5.9966801327624655,10.309462552721788,6.060058067131607,34,median
daybias,midday,absbias,250,0.3,24,5.996685895302481,10.309559440084053,6.060063757380705,8,mean
daybias,midday,absbias,250,0.3,24,5.996685895302481,10.309559440084053,6.060063757380705,14,mean
daybias,midday,absbias,250,0.3,24,5.996685895302481,10.309559440084053,6.060063757380705,21,mean
daybias,midday,absbias,250,0.3,24,5.996685895302481,10.309559440084053,6.060063757380705,30,mean
hourbias,evening,absbias,50,0.2,299,5.996716212694296,10.300285504166672,6.0600936944416075,13,mean
hourbias,11-15,wmape,12,0.25,416,5.9967296656265185,10.314338438219746,6.060106978607138,21,median
hourbias,midday,wmape,12,0.25,451,5.99673641780805,10.314669912663863,6.060113646082723,21,median
hourbias,all,wmape,10,0.03,989,5.99677122050682,10.296707067022888,6.060148012182519,5,mean
hourbias,evening,absbias,50,0.15,299,5.996771979118975,10.299041307285473,6.060148761277904,13,mean
hourbias,peakerr,none,0,0.05,1196,5.996804309276917,10.303983892076436,6.060180685854834,21,mean
daybias,11-15,wmape,10,0.3,65,5.996813658266837,10.284367630117533,6.060189917561914,3,mean
daybias,11-15,absbias,400,0.15,45,5.996815587780597,10.311564223290674,6.060191822869973,1,mean
hourbias,night,absbias,150,0.05,413,5.996816486701623,10.318483115353864,6.060192710514056,1,mean
hourbias,night,absbias,150,0.05,413,5.996816486701623,10.318483115353864,6.060192710514056,1,median
hourbias,all,wmape,45,-0.2,496,5.996823356095094,10.300541993802506,6.06019949373116,13,mean
daybias,peakerr,absbias,250,0.3,52,5.996829908546157,10.309559440084053,6.0602059639818915,8,mean
daybias,peakerr,absbias,250,0.3,52,5.996829908546157,10.309559440084053,6.0602059639818915,14,mean
daybias,peakerr,absbias,250,0.3,52,5.996829908546157,10.309559440084053,6.0602059639818915,21,mean
daybias,peakerr,absbias,250,0.3,52,5.996829908546157,10.309559440084053,6.0602059639818915,30,mean
daybias,peakerr,absbias,150,0.2,273,5.9968600389526,10.284873624925634,6.06023571640315,5,mean
hourbias,all,wmape,12,0.05,837,5.996874345645213,10.297419036659672,6.060249843618667,5,mean
hourbias,all,wmape,8,0.03,1041,5.996906259348285,10.30451944866375,6.060281356965144,3,mean
hourbias,night,wmape,10,0.12,239,5.996922683201673,10.302545006399036,6.060297574781707,5,mean
hourbias,all,absbias,500,0.05,205,5.996938023433693,10.304662021665528,6.060312722570906,5,mean
hourbias,nooneve,wmape,8,0.03,813,5.996944248885706,10.301237807121543,6.06031886992478,3,mean
hourbias,night,wmape,45,-0.3,26,5.997040708695566,10.31583460520371,6.060414119648773,2,mean
hourbias,night,wmape,45,-0.3,26,5.997040708695566,10.31583460520371,6.060414119648773,2,median
hourbias,evening,absbias,100,0.15,203,5.9970515519097685,10.296237276552835,6.0604248268351295,13,mean
daybias,peakerr,absbias,150,0.15,273,5.997059890626365,10.28847663270754,6.060433060942737,5,mean
daybias,11-15,wmape,10,0.4,65,5.997071506224881,10.29104845420018,6.060444530823863,3,mean
hourbias,night,wmape,45,-0.25,26,5.997076872046675,10.311215677888015,6.060449829331558,2,mean
hourbias,night,wmape,45,-0.25,26,5.997076872046675,10.311215677888015,6.060449829331558,2,median
hourbias,evening,absbias,100,0.2,203,5.997077830687748,10.296532480900837,6.060450775946505,13,mean
daybias,11-15,absbias,400,0.1,45,5.997082000121358,10.303095938804363,6.0604548930746756,1,mean
hourbias,night,absbias,100,0.05,464,5.997103606191454,10.320698537092744,6.06047622809717,1,mean
hourbias,night,absbias,100,0.05,464,5.997103606191454,10.320698537092744,6.06047622809717,1,median
hourbias,lowday,wmape,10,0.25,479,5.997103909237648,10.313722124233841,6.060476527341658,21,median
hourbias,10-16,wmape,10,0.25,479,5.997103909237648,10.313722124233841,6.060476527341658,21,median
hourbias,peakerr,absbias,50,0.05,848,5.997107488247049,10.303954864096806,6.060480061452476,21,mean
daybias,peakerr,absbias,50,0.2,364,5.997108606415832,10.311460105635188,6.060481165593861,30,mean
hourbias,evening,none,0,0.12,460,5.997113307976489,10.29880324706325,6.060485808173559,13,mean
hourbias,night,wmape,10,0.2,239,5.9971138205138095,10.307320092060944,6.0604863142811105,5,mean
hourbias,all,none,0,0.05,2208,5.997116311729934,10.30237666252711,6.060488774244992,21,mean
hourbias,all,wmape,45,-0.3,139,5.997129169802281,10.304260472896374,6.060501471013147,13,median
hourbias,peakerr,wmape,45,-0.3,139,5.997129169802281,10.304260472896374,6.060501471013147,13,median
daybias,lowday,wmape,10,0.2,91,5.997139090783656,10.292884953470578,6.0605112675360635,3,mean
daybias,10-16,wmape,10,0.2,91,5.997139090783656,10.292884953470578,6.0605112675360635,3,mean
hourbias,nooneve,wmape,8,0.05,813,5.997144420257842,10.304775730268123,6.060516530152132,3,mean
daybias,midday,absbias,400,0.08,54,5.997149158501377,10.304661906829896,6.060521208954521,1,mean
hourbias,all,none,0,0.05,2208,5.997160553133906,10.302536062691564,6.0605324606416735,13,mean
daybias,peakerr,absbias,50,0.4,364,5.997160569046376,10.313360771186325,6.060532476354522,30,mean
hourbias,11-15,wmape,12,0.25,418,5.9971833790998925,10.309232274689409,6.060555000256497,55,median
hourbias,midday,wmape,10,0.25,474,5.997191557376559,10.313707072211372,6.06056307593689,21,median
hourbias,nooneve,wmape,12,0.05,623,5.997194595856448,10.301612512931426,6.060566076299125,3,mean
hourbias,day,wmape,12,0.25,438,5.997196785937836,10.309680748564176,6.060568238905998,55,median
hourbias,lowday,wmape,12,0.25,438,5.997196785937836,10.309680748564176,6.060568238905998,55,median
hourbias,midday,wmape,12,0.25,438,5.997196785937836,10.309680748564176,6.060568238905998,55,median
hourbias,10-16,wmape,12,0.25,438,5.997196785937836,10.309680748564176,6.060568238905998,55,median
hourbias,all,absbias,100,0.03,1291,5.997241200524048,10.310848994454508,6.060612096312351,3,mean
hourbias,nooneve,wmape,12,0.03,623,5.99725575870844,10.299443032858125,6.06062647186469,3,mean
hourbias,all,none,0,0.03,2208,5.997269779260369,10.311835362079144,6.060640316529152,3,mean
hourbias,all,absbias,250,0.05,364,5.997271450103614,10.294458262566318,6.06064196641171,5,median
hourbias,peakerr,absbias,500,0.05,146,5.9972954571977395,10.30173128814415,6.060665672337449,5,mean
hourbias,all,absbias,50,0.03,1624,5.997310625502688,10.311337179823186,6.060680650356395,3,mean
hourbias,11-15,wmape,12,0.25,418,5.997311100078793,10.309004716980368,6.060681118978958,34,median
hourbias,night,wmape,45,-0.2,26,5.997312359333344,10.309193444765429,6.06068236243619,2,mean
hourbias,night,wmape,45,-0.2,26,5.997312359333344,10.309193444765429,6.06068236243619,2,median
daybias,lowday,wmape,10,0.3,91,5.997312552325875,10.30598517401153,6.060682553007634,3,mean
daybias,10-16,wmape,10,0.3,91,5.997312552325875,10.30598517401153,6.060682553007634,3,mean
hourbias,11-15,wmape,10,0.25,430,5.997328746532929,10.314338438219746,6.0606985440587735,21,median
hourbias,all,absbias,400,0.05,175,5.997335861468293,10.292085804941339,6.060705569737453,5,median
daybias,lowday,wmape,10,0.4,77,5.997339451754873,10.304856186831136,6.060709114983979,5,mean
daybias,10-16,wmape,10,0.4,77,5.997339451754873,10.304856186831136,6.060709114983979,5,mean
hourbias,nooneve,absbias,700,0.08,115,5.997342878969331,10.305293021021843,6.060712499204119,3,mean
daybias,11-15,wmape,10,0.2,65,5.997343419054531,10.282474134842131,6.060713032513965,3,mean
hourbias,night,absbias,400,0.05,216,5.997357517170562,10.324624684037452,6.060726953769486,1,mean
hourbias,night,absbias,400,0.05,216,5.997357517170562,10.324624684037452,6.060726953769486,1,median
hourbias,day,wmape,12,0.25,455,5.997358101542629,10.309438330881223,6.060727530810621,34,median
hourbias,lowday,wmape,12,0.25,455,5.997358101542629,10.309438330881223,6.060727530810621,34,median
hourbias,midday,wmape,12,0.25,455,5.997358101542629,10.309438330881223,6.060727530810621,34,median
hourbias,10-16,wmape,12,0.25,455,5.997358101542629,10.309438330881223,6.060727530810621,34,median
hourbias,all,wmape,12,0.03,798,5.997358668253591,10.30653938254571,6.0607280904122085,3,mean
hourbias,nooneve,wmape,10,0.02,709,5.997367138379142,10.301799863319083,6.060736454280248,3,mean
hourbias,nooneve,wmape,10,0.08,709,5.997380885789247,10.311597042862905,6.060750029229443,3,mean
hourbias,peakerr,wmape,45,-0.3,418,5.997382405302541,10.302505821158089,6.0607515296804815,13,mean
hourbias,all,absbias,500,0.05,107,5.997387056637587,10.28951520085985,6.060756122664646,5,median
hourbias,peakerr,wmape,40,0.2,214,5.997388390267796,10.283450249960623,6.060757439564498,3,median
hourbias,nooneve,wmape,10,0.03,788,5.997390277642381,10.301992025359732,6.060759303262016,5,mean
daybias,peakerr,absbias,250,0.15,156,5.997395758116157,10.295973859626331,6.060764714983388,3,mean
hourbias,evening,absbias,50,0.12,299,5.997398533821118,10.299017906672066,6.0607674558672,13,mean
hourbias,night,absbias,50,0.05,543,5.9973995159055535,10.32151189678025,6.060768425631414,1,mean
hourbias,night,absbias,50,0.05,543,5.9973995159055535,10.32151189678025,6.060768425631414,1,median
hourbias,day,wmape,12,0.3,453,5.997401121043862,10.316010737453182,6.060770010633302,21,median
hourbias,lowday,wmape,12,0.3,453,5.997401121043862,10.316010737453182,6.060770010633302,21,median
hourbias,10-16,wmape,12,0.3,453,5.997401121043862,10.316010737453182,6.060770010633302,21,median
hourbias,nooneve,absbias,500,0.05,205,5.997401676907107,10.304891978488346,6.060770559523257,3,mean
hourbias,11-15,wmape,12,0.3,416,5.997410943208216,10.315612968120238,6.060779709578853,21,median
hourbias,all,absbias,50,0.05,1422,5.99742457065605,10.30239759583879,6.060793166070699,21,mean
daybias,lowday,wmape,10,0.5,35,5.997429047628082,10.308507149445413,6.060797586879231,14,mean
daybias,10-16,wmape,10,0.5,35,5.997429047628082,10.308507149445413,6.060797586879231,14,mean
hourbias,nooneve,absbias,400,0.03,292,5.997432749711438,10.301044628894394,6.060801242520046,3,mean
hourbias,nooneve,absbias,700,0.03,115,5.997435612239384,10.305616606997955,6.06080406913765,3,mean
hourbias,nooneve,absbias,250,0.05,275,5.997436074882631,10.298765540444013,6.06080452597705,5,median
hourbias,evening,absbias,500,0.12,44,5.997448025937613,10.27604106617814,6.060816327106351,3,median
daybias,midday,absbias,400,0.2,54,5.997448889694988,10.331641470309078,6.060817180027911,1,mean
hourbias,all,wmape,8,0.05,806,5.997463941842245,10.288827017645561,6.060832043346362,5,median
hourbias,midday,wmape,12,0.3,451,5.99746878274076,10.316010737453182,6.0608368235159285,21,median
hourbias,night,absbias,250,0.05,324,5.997496579159897,10.320168619946127,6.0608642712296925,1,mean
hourbias,night,absbias,250,0.05,324,5.997496579159897,10.320168619946127,6.0608642712296925,1,median
hourbias,nooneve,absbias,400,0.05,292,5.99749714417933,10.303167200856565,6.060864829160971,3,mean
hourbias,all,wmape,12,0.03,837,5.997504038082995,10.296878374544479,6.06087163658079,5,mean
hourbias,day,wmape,12,0.2,453,5.997507753917559,10.313329087874546,6.0608753058003035,21,median
hourbias,lowday,wmape,12,0.2,453,5.997507753917559,10.313329087874546,6.0608753058003035,21,median
hourbias,10-16,wmape,12,0.2,453,5.997507753917559,10.313329087874546,6.0608753058003035,21,median
daybias,11-15,absbias,250,0.4,20,5.997508491171757,10.309559440084053,6.060876033805665,8,mean
daybias,11-15,absbias,250,0.4,20,5.997508491171757,10.309559440084053,6.060876033805665,14,mean
daybias,11-15,absbias,250,0.4,20,5.997508491171757,10.309559440084053,6.060876033805665,21,mean
daybias,11-15,absbias,250,0.4,20,5.997508491171757,10.309559440084053,6.060876033805665,30,mean
daybias,11-15,absbias,400,0.08,45,5.9975139083289495,10.301338525837087,6.060881383004759,1,mean
hourbias,peakerr,wmape,45,-0.15,418,5.997514748235941,10.302487316853798,6.06088221237514,13,mean
hourbias,all,absbias,50,0.05,1489,5.997518184495891,10.302979921688427,6.060885605527295,13,mean
hourbias,nooneve,wmape,5,0.03,1036,5.997528657747996,10.305763596231303,6.0608959473927175,3,mean
hourbias,peakerr,absbias,50,0.05,860,5.997528739235166,10.302442571841055,6.060896027857633,34,mean
hourbias,peakerr,none,0,0.05,1196,5.997529700996996,10.302956110724315,6.060896977554185,34,mean
hourbias,all,wmape,45,-0.25,139,5.9975408810821325,10.304856102632778,6.0609080173854375,13,median
hourbias,peakerr,wmape,45,-0.25,139,5.9975408810821325,10.304856102632778,6.0609080173854375,13,median
hourbias,11-15,wmape,12,0.2,416,5.997547459970265,10.313063908319252,6.060914513741586,21,median
hourbias,peakerr,none,0,0.05,1196,5.997549705537417,10.304288688505906,6.060916731138153,13,mean
hourbias,midday,wmape,12,0.2,451,5.997552861715491,10.313329087874546,6.0609198477220545,21,median
hourbias,night,wmape,10,0.1,239,5.997555186535907,10.303314865531986,6.060922143377657,5,mean
daybias,lowday,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,8,mean
daybias,10-16,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,8,mean
daybias,lowday,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,14,mean
daybias,10-16,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,14,mean
daybias,lowday,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,21,mean
daybias,10-16,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,21,mean
daybias,lowday,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,30,mean
daybias,10-16,absbias,250,0.3,28,5.997562935513585,10.309559440084053,6.060929795144606,30,mean
daybias,lowday,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,5,mean
daybias,10-16,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,5,mean
daybias,lowday,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,8,mean
daybias,10-16,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,8,mean
daybias,lowday,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,14,mean
daybias,10-16,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,14,mean
daybias,lowday,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,21,mean
daybias,lowday,wmape,10,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,21,mean
daybias,10-16,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,21,mean
daybias,10-16,wmape,10,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,21,mean
daybias,lowday,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,30,mean
daybias,lowday,wmape,10,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,30,mean
daybias,10-16,absbias,400,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,30,mean
daybias,10-16,wmape,10,0.5,7,5.997570266761495,10.309559440084053,6.060937034422197,30,mean
hourbias,night,wmape,5,0.05,323,5.997574518646998,10.322710452826785,6.060941232967905,1,mean
hourbias,night,wmape,5,0.05,323,5.997574518646998,10.322710452826785,6.060941232967905,1,median
hourbias,peakerr,none,0,0.08,1196,5.997574807654737,10.302523022202951,6.060941518350049,21,mean
daybias,midday,wmape,10,0.3,78,5.997575030451978,10.298990998825829,6.060941738352303,3,mean
hourbias,all,wmape,8,0.02,1041,5.997579697271438,10.301796774257879,6.060946346626633,3,mean
hourbias,day,wmape,15,0.25,379,5.997581054545974,10.313784351970943,6.060947686874194,21,median
hourbias,lowday,wmape,15,0.25,379,5.997581054545974,10.313784351970943,6.060947686874194,21,median
hourbias,midday,wmape,15,0.25,379,5.997581054545974,10.313784351970943,6.060947686874194,21,median
hourbias,10-16,wmape,15,0.25,379,5.997581054545974,10.313784351970943,6.060947686874194,21,median
hourbias,nooneve,absbias,500,0.03,205,5.997585149221706,10.302079495473462,6.060951730182325,3,mean
hourbias,night,none,0,0.05,736,5.99758742576047,10.321725781570327,6.060953978161965,1,mean
hourbias,night,none,0,0.05,736,5.99758742576047,10.321725781570327,6.060953978161965,1,median
hourbias,nooneve,absbias,500,0.05,154,5.997590568309229,10.308643136594432,6.060957081287529,5,mean
hourbias,all,wmape,45,-0.25,496,5.997590763567303,10.300276171914089,6.060957274096097,13,mean
hourbias,nooneve,absbias,250,0.05,431,5.997615548324241,10.308376689551766,6.060981747928888,5,mean
hourbias,all,absbias,400,0.03,396,5.997625583467398,10.302428847101792,6.060991657181428,3,mean
hourbias,all,wmape,45,-0.3,134,5.997627890960277,10.306516677338722,6.0609939357268665,21,median
hourbias,peakerr,wmape,45,-0.3,134,5.997627890960277,10.306516677338722,6.0609939357268665,21,median
hourbias,evening,absbias,100,0.12,203,5.997632418483236,10.296783271459349,6.060998406452167,13,mean
hourbias,day,wmape,10,0.15,481,5.997633235229187,10.311419590027215,6.060999212952059,21,median
hourbias,peakerr,wmape,12,0.05,614,5.997644609761539,10.299808409454618,6.061010444791192,5,mean
hourbias,all,absbias,100,0.05,889,5.997649499095295,10.30210894892875,6.061015272788381,21,mean
hourbias,evening,absbias,500,0.1,44,5.997653050652231,10.277423561856205,6.061018779791123,3,median
hourbias,nooneve,absbias,100,0.03,964,5.997659101854113,10.306648794314013,6.061024755080831,3,mean
hourbias,all,none,0,0.02,2208,5.99766922556886,10.306633911141558,6.061034751793834,3,mean
hourbias,evening,none,0,0.1,460,5.997669943605676,10.299022811875382,6.061035460822898,13,mean
hourbias,all,absbias,100,0.02,1291,5.997674261298615,10.306030035409977,6.061039724350486,3,mean
daybias,lowday,wmape,10,0.3,77,5.99769487390258,10.299370787493142,6.061060078369858,5,mean
daybias,10-16,wmape,10,0.3,77,5.99769487390258,10.299370787493142,6.061060078369858,5,mean
hourbias,all,absbias,50,0.02,1624,5.997698461074926,10.306301789637585,6.06106362054122,3,mean
hourbias,peakerr,absbias,100,0.05,578,5.997698537357222,10.3039466608773,6.061063695866554,21,mean
hourbias,all,wmape,45,-0.3,114,5.997704959663419,10.308055639524309,6.061070037605082,55,median
hourbias,peakerr,wmape,45,-0.3,114,5.997704959663419,10.308055639524309,6.061070037605082,55,median
hourbias,peakerr,absbias,50,0.05,836,5.997729618197142,10.303580153989838,6.061094386798127,13,mean
hourbias,all,absbias,500,0.03,205,5.997732843191496,10.302733463244637,6.061097571335007,5,mean
hourbias,peakerr,wmape,40,0.15,214,5.997738514579988,10.285724975772508,6.061103171576076,3,median
hourbias,all,none,0,0.05,2208,5.997743378093571,10.300676781771054,6.061107974077004,34,mean
daybias,peakerr,absbias,250,0.2,156,5.99776420066331,10.296350364478151,6.061128535428134,3,mean
hourbias,11-15,wmape,10,0.25,430,5.997765254650329,10.309232274689409,6.061129576192911,55,median
hourbias,peakerr,wmape,5,0.05,933,5.997766307611022,10.304446251033545,6.06113061594424,21,mean
hourbias,all,wmape,12,0.03,767,5.99776767496021,10.322899995845969,6.061131966140066,2,mean
hourbias,all,wmape,12,0.03,767,5.99776767496021,10.322899995845969,6.061131966140066,2,median
hourbias,all,absbias,250,0.03,575,5.997768095771838,10.30280560267301,6.061132381672625,5,mean
hourbias,nooneve,none,0,0.03,1564,5.997769430380384,10.306995995713972,6.061133699538539,3,mean
hourbias,11-15,wmape,15,0.25,349,5.997769906299047,10.314338438219746,6.061134169486817,21,median
hourbias,nooneve,absbias,50,0.03,1193,5.997778511697285,10.306692989328443,6.061142666930549,3,mean
hourbias,lowday,wmape,10,0.25,450,5.997778661488271,10.309680748564176,6.0611428148424125,55,median
hourbias,midday,wmape,10,0.25,450,5.997778661488271,10.309680748564176,6.0611428148424125,55,median
hourbias,10-16,wmape,10,0.25,450,5.997778661488271,10.309680748564176,6.0611428148424125,55,median
hourbias,all,absbias,150,0.03,1048,5.997793288682931,10.309869734721728,6.061157258539286,3,mean
hourbias,all,none,0,0.03,2208,5.997794125364051,10.302803499843712,6.061158084724265,13,mean
hourbias,all,wmape,45,-0.15,496,5.997802477262096,10.302487316853798,6.061166331847959,13,mean
hourbias,all,absbias,500,0.03,276,5.997802896796385,10.304769331909396,6.0611667461192,3,mean
hourbias,all,absbias,50,0.05,1414,5.997806489063053,10.299791366841607,6.061170293320974,34,mean
hourbias,evening,none,0,0.25,460,5.997813193060324,10.302659697812368,6.061176913216769,13,mean
hourbias,all,wmape,45,-0.2,139,5.997824194273819,10.305451732369178,6.061187776420321,13,median
hourbias,peakerr,wmape,45,-0.2,139,5.997824194273819,10.305451732369178,6.061187776420321,13,median
hourbias,all,absbias,50,0.05,1195,5.997827094932546,10.294834397279523,6.061190640690358,5,median
hourbias,all,wmape,45,-0.3,169,5.997827806694037,10.308676831435026,6.061191343522818,34,median
hourbias,peakerr,wmape,45,-0.3,169,5.997827806694037,10.308676831435026,6.061191343522818,34,median
hourbias,lowday,wmape,10,0.25,470,5.997832533357964,10.309438330881223,6.061196010890866,34,median
hourbias,midday,wmape,10,0.25,470,5.997832533357964,10.309438330881223,6.061196010890866,34,median
hourbias,10-16,wmape,10,0.25,470,5.997832533357964,10.309438330881223,6.061196010890866,34,median
hourbias,night,wmape,30,0.3,42,5.9978358083816,10.301824494192878,6.061199244829415,34,mean
hourbias,lowday,wmape,10,0.2,479,5.997840198179637,10.312570857130527,6.061203579557547,21,median
hourbias,10-16,wmape,10,0.2,479,5.997840198179637,10.312570857130527,6.061203579557547,21,median
hourbias,all,wmape,5,0.03,1320,5.997841697305333,10.309993929106632,6.061205059876749,3,mean
