3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours,gate,th,source_bins,ratio_bins
6.4953489635612565,11.34202783045491,6.552972277648135,-46.86802585466261,51.163011862449416,36.67108704438128,1.5473075597465276,3.0233306701150933,274,"hour,source_ratio_bin",wide,default,3,median,0.18,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.495594643277476,11.393587186909581,6.553214875318547,-41.65005128117234,50.97519310772145,37.20870798756663,1.5473075597465276,3.0233306701150933,344,"hour,source_bin",wide,default,5,mean,0.3,lowday,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4956267574471305,11.388892853559794,6.553246586616757,-42.72537906834416,50.755501794810264,37.12769357071803,1.5473075597465276,3.0233306701150933,420,"hour,source_bin",wide,default,5,mean,0.2,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.495636273167428,11.341638562617307,6.553255982962584,-46.81472077525058,51.324725021881534,36.65875960084568,1.5473075597465276,3.0233306701150933,241,"hour,source_ratio_bin",wide,default,3,median,0.18,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.495686375683365,11.367544148458443,6.55330545694373,-41.5841753760542,51.45310803707984,37.18310694337587,1.5473075597465276,3.0233306701150933,380,"hour,source_bin",lowfine,default,5,mean,0.25,lowday,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.495782307373227,11.401117327193509,6.5534001851729755,-42.975846012151635,51.0279565529021,37.23402312514825,1.5473075597465276,3.0233306701150933,339,"hour,source_bin",wide,default,3,mean,0.25,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4960034976791965,11.363232986225682,6.553618600652166,-41.01685145303773,50.80691062308716,37.08598075984968,1.5473075597465276,3.0233306701150933,169,"hour,source_bin",wide,default,5,mean,0.3,lowday,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496049874423907,11.37739976878953,6.553664395601793,-43.758314224613756,50.65188880429601,37.08303012570953,1.5473075597465276,3.0233306701150933,401,"hour,source_bin",wide,default,5,mean,0.18,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49610168406556,11.372064769571733,6.553715555292805,-43.607740681716216,50.95914160012474,36.760849266735654,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,21,median,0.2,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49610168406556,11.372064769571733,6.553715555292805,-43.607740681716216,50.95914160012474,36.760849266735654,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,34,median,0.2,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496195009096002,11.372064769571733,6.553807709563107,-43.63761068457434,50.95903873290302,36.760849266735654,1.5473075597465276,3.0233306701150933,322,"hour,source_bin,summer",lowfine,default,13,median,0.2,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496202633455677,11.336145737094824,6.553815238275383,-46.52498394960747,51.4566014795563,36.89522862513205,1.5473075597465276,3.0233306701150933,274,"hour,source_ratio_bin",wide,default,3,median,0.25,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496309154991518,11.373308871056363,6.55392042350126,-42.795129367908665,50.755501794810264,37.12769357071803,1.5473075597465276,3.0233306701150933,434,"hour,source_bin",wide,default,5,mean,0.2,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
