kind,wmape_3m,wmape_14d,wmape_all,bias_3m,low,summer_low,cap_spike,evening,applied,rolling,stat,beta,hours,gate,thr,group_by,delta_3m,delta_14d
group,6.320508976744647,11.100366829263322,6.380325654031238,-49.409193173350744,49.096711673897346,34.85900214550847,1.5619521780048975,2.9409376377232603,510,8,mean,0.05,all,absbias,250,"hour,source_bin,weekend",-0.007903266336602321,0.025750948238487226
group,6.320521390102189,11.087622820839767,6.380337911663525,-47.67549099190911,48.68520703925576,34.57326565644957,1.5505500562664434,2.9446944417686596,357,3,median,0.1,10-16,wmape,15,"hour,source_ratio_bin",-0.007890852979060448,0.013006939814932394
group,6.320527684094644,11.093566964644543,6.380344126698005,-49.45606422159629,48.879675000821265,34.62815225025847,1.5597165139190012,2.9394836545925687,857,5,median,0.05,all,absbias,100,"hour,source_bin,weekend",-0.007884558986605228,0.018951083619707987
group,6.320550386787017,11.131252444574779,6.380366544585677,-49.09687971818119,49.457600566410434,35.37285472137655,1.5792036387869195,2.941354120380348,510,8,mean,0.1,all,absbias,250,"hour,source_bin,weekend",-0.007861856294232084,0.05663656354994373
group,6.320571488356505,11.078022074521506,6.38038738143651,-48.67572460692656,48.941676185464914,34.9010522270362,1.5505500562664434,2.9446944417686596,302,8,median,0.1,10-16,wmape,20,"hour,source_bin,weekend",-0.00784075472474477,0.0034061934966711505
group,6.320571488356505,11.078022074521506,6.38038738143651,-48.67572460692656,48.941676185464914,34.9010522270362,1.5505500562664434,2.9446944417686596,302,8,median,0.1,10-18,wmape,20,"hour,source_bin,weekend",-0.00784075472474477,0.0034061934966711505
group,6.320579660706882,11.094686747504381,6.38039545126496,-49.452078170152454,48.8367227181588,34.61467662171807,1.5598865333295775,2.9392290120852085,2001,5,median,0.05,all,none,0,"hour,source_bin,weekend",-0.007832582374367902,0.020070866479546368
group,6.320580095937195,11.106679847637182,6.3803958810353185,-49.3471381705472,49.037803626814544,34.830178837390164,1.5654776534035155,2.941799641386591,1088,8,mean,0.05,all,absbias,100,"hour,source_bin,weekend",-0.00783214714405478,0.03206396661234656
group,6.320594987049012,11.086684092126138,6.380410585338517,-48.50354285744715,48.837487847737,34.613798890523945,1.5505500562664434,2.9446944417686596,462,2,mean,0.05,7-18,wmape,15,"hour,source_ratio_bin",-0.007817256032237374,0.01206821110130285
group,6.320594987049012,11.086684092126138,6.380410585338517,-48.50354285744715,48.837487847737,34.613798890523945,1.5505500562664434,2.9446944417686596,462,2,median,0.05,7-18,wmape,15,"hour,source_ratio_bin",-0.007817256032237374,0.01206821110130285
group,6.320610113052072,11.148930767514262,6.380425521586251,-48.72298986046664,49.33404402957443,35.34288821380029,1.5866545705066546,2.9426403351558217,2001,8,mean,0.1,all,none,0,"hour,source_bin,weekend",-0.007802130029177512,0.07431488648942697
group,6.320632993249325,11.10706506267363,6.38044811475201,-49.374024472150865,49.08874291706139,34.78336849842847,1.562608557974331,2.938840964176363,1138,8,mean,0.05,all,absbias,100,"hour,source_bin",-0.00777924983192424,0.03244918164879529
group,6.320640598134311,11.077347069081517,6.380455624233908,-48.757971342365344,48.84974460970574,34.5585246384883,1.5505500562664434,2.9446944417686596,394,2,mean,0.05,7-18,wmape,20,"hour,source_ratio_bin",-0.007771644946938494,0.0027311880566820435
group,6.320640598134311,11.077347069081517,6.380455624233908,-48.757971342365344,48.84974460970574,34.5585246384883,1.5505500562664434,2.9446944417686596,394,2,median,0.05,7-18,wmape,20,"hour,source_ratio_bin",-0.007771644946938494,0.0027311880566820435
group,6.320641320125681,11.09577724683303,6.380456337167913,-47.07523591646382,49.35086165072123,34.92003422148462,1.5505500562664434,2.9446944417686596,353,3,median,0.2,10-16,wmape,15,"hour,source_bin",-0.007770922955568693,0.021161365808195498
group,6.32068215041808,11.095871633383563,6.38049665524533,-47.94502626143899,49.203926271532104,35.05820819473313,1.5505500562664434,2.9446944417686596,371,3,mean,0.1,10-18,wmape,15,"hour,source_bin,weekend",-0.0077300926631691524,0.02125575235872823
group,6.320712118826057,11.130455233311318,6.380526247700388,-44.89276003224367,50.53773202678029,36.05996718404035,1.5505500562664434,2.9446944417686596,1039,8,mean,0.2,7-18,none,0,"hour,source_bin",-0.00770012425519262,0.05583935228648329
group,6.320763136906411,11.104853936774123,6.380576625760219,-48.9533261971353,48.7748830305397,34.585700594384285,1.5505500562664434,2.9446944417686596,443,2,mean,0.05,7-18,wmape,15,"hour,source_bin",-0.007649106174838494,0.030238055749288506
group,6.320763136906411,11.104853936774123,6.380576625760219,-48.9533261971353,48.7748830305397,34.585700594384285,1.5505500562664434,2.9446944417686596,443,2,median,0.05,7-18,wmape,15,"hour,source_bin",-0.007649106174838494,0.030238055749288506
group,6.320787036298865,11.094009240340434,6.380600225335402,-47.54118350938332,49.54569554904321,35.523800598242666,1.5505500562664434,2.9446944417686596,316,8,median,0.2,10-16,wmape,20,"hour,source_bin",-0.0076252067823840974,0.0193933593155986
group,6.320787036298865,11.094009240340434,6.380600225335402,-47.54118350938332,49.54569554904321,35.523800598242666,1.5505500562664434,2.9446944417686596,316,8,median,0.2,10-18,wmape,20,"hour,source_bin",-0.0076252067823840974,0.0193933593155986
group,6.320795617801096,11.085878858109869,6.380608699182906,-48.49345230787584,48.98520964583503,34.74261948719692,1.5505500562664434,2.9446944417686596,1039,8,mean,0.05,7-18,none,0,"hour,source_bin",-0.0076166252801534995,0.011262977085033654
group,6.320804818465228,11.116991526510121,6.380617784424938,-49.18652274137398,49.011408046077285,34.86306577944236,1.5747331080299922,2.9392984013775556,857,5,median,0.1,all,absbias,100,"hour,source_bin,weekend",-0.007607424616021596,0.042375645485286384
group,6.320820932767397,11.088022222857767,6.380633696573596,-47.64638422756473,49.03235731251046,34.77564479298565,1.5505500562664434,2.9446944417686596,348,3,mean,0.1,10-16,wmape,20,"hour,source_ratio_bin",-0.007591310313852517,0.013406341832931545
group,6.32083321039801,11.093830915817945,6.380645820181642,-49.02799963679455,48.79755805405588,34.57433891850504,1.5563801854795973,2.9465924146872586,578,3,mean,0.05,all,wmape,15,"hour,source_ratio_bin",-0.007579032683239895,0.01921503479310971
group,6.320842807855341,11.084860636995106,6.380655297239116,-49.66972607646674,48.9331066030825,34.688302002680565,1.5548107621986376,2.941118343360226,375,8,median,0.05,all,absbias,250,"hour,source_bin,weekend",-0.007569435225908805,0.010244755970271413
group,6.320860075748547,11.087943774278527,6.38067234850704,-48.35590451446808,48.7275181353372,34.646853959348455,1.5505500562664434,2.9446944417686596,275,3,median,0.1,10-16,wmape,25,"hour,source_ratio_bin",-0.007552167332702808,0.01332789325369177
group,6.320869578459816,11.092369009812254,6.380681732007036,-48.53879195549169,49.0231877509094,34.57447931097962,1.5505500562664434,2.9446944417686596,188,3,median,0.1,10-18,absbias,250,"hour,source_bin",-0.0075426646214333815,0.01775312878741886
group,6.320876088937691,11.094009980699198,6.3806881608111325,-48.44774849971872,48.99482062534653,34.672300678240305,1.5591991286386224,2.944032598423014,1987,8,mean,0.05,all,none,0,"hour,source_ratio_bin,weekend",-0.007536154143558349,0.01939409967436312
hour,6.320906562593328,11.074615881024835,6.380718252175532,-50.05592867864095,48.65348078084876,34.41306958888496,1.5505500562664434,2.9446944417686596,21,21,median,-0.5,11-15,absbias,250,,-0.007505680487921218,0.0
group,6.320958249661074,11.08201327443743,6.380769290830324,-48.5291526888651,48.87813493640334,34.56176012286355,1.5505500562664434,2.9446944417686596,308,3,median,0.05,7-18,absbias,250,"hour,source_ratio_bin",-0.007453993420175387,0.007397393412594155
group,6.32097399508818,11.072224860143438,6.380784838731447,-48.563528814465194,48.91188638729544,34.68692889895767,1.5505500562664434,2.9446944417686596,299,5,median,0.1,10-16,wmape,20,"hour,source_bin,weekend",-0.007438247993069247,-0.00239102088139731
group,6.32097399508818,11.072224860143438,6.380784838731447,-48.563528814465194,48.91188638729544,34.68692889895767,1.5505500562664434,2.9446944417686596,299,5,median,0.1,10-18,wmape,20,"hour,source_bin,weekend",-0.007438247993069247,-0.00239102088139731
group,6.320985919112395,11.079328890838575,6.38079661316908,-47.26413923096524,49.1413651644096,34.7901498334032,1.5505500562664434,2.9446944417686596,778,5,mean,0.1,10-18,none,0,"hour,source_bin",-0.0074263239688541205,0.004713009813739788
group,6.321018604120858,11.085974996105927,6.380828888144942,-47.75809602271695,49.301775200300796,34.766904106891126,1.5505500562664434,2.9446944417686596,394,2,mean,0.1,7-18,wmape,20,"hour,source_ratio_bin",-0.007393638960391691,0.011359115081091886
group,6.321018604120858,11.085974996105927,6.380828888144942,-47.75809602271695,49.301775200300796,34.766904106891126,1.5505500562664434,2.9446944417686596,394,2,median,0.1,7-18,wmape,20,"hour,source_ratio_bin",-0.007393638960391691,0.011359115081091886
group,6.3210669649497415,11.104417732343231,6.380876642288453,-46.84648131636333,50.02995840359936,35.86922930525348,1.5505500562664434,2.9446944417686596,420,8,median,0.2,7-18,absbias,100,"hour,source_bin,weekend",-0.007345278131507982,0.02980185131839619
group,6.321072720987818,11.1192310922298,6.380882326117178,-49.17877698524957,48.929755057521035,34.836114522361534,1.5752877060289008,2.9389873323626965,2001,5,median,0.1,all,none,0,"hour,source_bin,weekend",-0.007339522093431583,0.04461521120496492
group,6.321085981213333,11.092059213851496,6.3808954199935,-47.854070467924195,49.27492764797846,35.16067319112336,1.5505500562664434,2.9446944417686596,410,8,mean,0.1,10-18,wmape,15,"hour,source_bin",-0.007326261867916628,0.01744333282666055
group,6.321116439624218,11.08062602609535,6.380925496304392,-48.11894139593999,49.19041791760636,35.06209914500295,1.5505500562664434,2.9446944417686596,321,5,mean,0.1,10-16,wmape,20,"hour,source_bin,weekend",-0.007295803457031624,0.006010145070515449
group,6.32115800227874,11.087112178733642,6.380966537556468,-47.51141208436832,48.82905544234642,34.79313791908627,1.5505500562664434,2.9446944417686596,599,3,median,0.1,10-16,none,0,"hour,source_ratio_bin",-0.007254240802509138,0.012496297708807447
group,6.3212081218505105,11.087811122623252,6.381016028379483,-48.67474442793017,48.78489417628995,34.47919082013581,1.5645981166347027,2.946097142713928,2088,5,mean,0.05,all,none,0,"hour,source_ratio_bin",-0.007204121230738991,0.01319524159841734
group,6.321255655068976,11.087769396721928,6.381062965294928,-48.792390045788814,48.95957838016971,34.69604375995988,1.5505500562664434,2.9446944417686596,247,2,mean,0.05,10-18,absbias,250,"hour,source_bin",-0.007156588012273701,0.013153515697092999
group,6.321255655068976,11.087769396721928,6.381062965294928,-48.792390045788814,48.95957838016971,34.69604375995988,1.5505500562664434,2.9446944417686596,247,2,median,0.05,10-18,absbias,250,"hour,source_bin",-0.007156588012273701,0.013153515697092999
group,6.3212679633004605,11.080311746735124,6.381075119119959,-48.51942543443612,48.98520964583503,34.74261948719692,1.5505500562664434,2.9446944417686596,778,8,mean,0.05,10-18,none,0,"hour,source_bin",-0.00714427978078902,0.005695865710288572
group,6.321270563093343,11.089020626747272,6.381077686298507,-47.35552933208949,49.27682933331128,35.15207448236484,1.5505500562664434,2.9446944417686596,602,8,mean,0.1,10-16,none,0,"hour,source_bin",-0.007141679987906713,0.01440474572243744
group,6.321357457244904,11.08769997717764,6.381163490365141,-48.28549699753007,48.7275181353372,34.646853959348455,1.5505500562664434,2.9446944417686596,278,3,median,0.1,10-18,wmape,25,"hour,source_ratio_bin",-0.007054785836345445,0.013084096152805813
group,6.321365547998127,11.089520871193097,6.381171479620069,-48.43664559798607,49.214229452270715,35.07550709514093,1.5505500562664434,2.9446944417686596,316,8,median,0.1,10-18,absbias,100,"hour,source_bin",-0.007046695083122501,0.014904990168261634
group,6.321386848781447,11.092044905648633,6.381192513185603,-47.942582287138855,49.29548676759763,35.26573207346612,1.5505500562664434,2.9446944417686596,372,8,mean,0.1,10-18,wmape,15,"hour,source_bin,weekend",-0.007025394299802201,0.01742902462379803
group,6.321392035151447,11.061400519388238,6.381197634492724,-49.544500598895624,48.96355668656038,34.465366221777465,1.5645778405981303,2.9460195979735126,496,5,median,0.05,all,absbias,250,"hour,source_ratio_bin",-0.007020207929802069,-0.013215361636596867
group,6.321405859256804,11.113498755782675,6.381211285175029,-46.58720045479068,50.00895118933566,35.37303633856704,1.5505500562664434,2.9446944417686596,340,3,mean,0.2,10-18,wmape,20,"hour,source_bin",-0.007006383824445628,0.03888287475784047
group,6.32141769143457,11.102064384987703,6.3812229689184266,-47.365246553782384,49.08389353753821,35.029326557078925,1.5505500562664434,2.9446944417686596,778,3,mean,0.1,10-18,none,0,"hour,source_bin",-0.00699455164667917,0.027448503962867576
group,6.321419961736212,11.109694710977566,6.381225210739191,-49.56831632018413,49.12976310316288,34.86549530802689,1.5822075008117369,2.930397415092454,2097,5,median,0.1,all,none,0,"hour,source_bin",-0.006992281345037377,0.03507882995273093
group,6.321426326419564,11.079987241525835,6.381231495577752,-49.10158165236882,48.787585788301406,34.51337383804115,1.5505500562664434,2.9446944417686596,363,3,median,0.05,10-18,wmape,15,"hour,source_bin",-0.006985916661685465,0.0053713605009999554
group,6.321443167430683,11.081082493977638,6.381248125318814,-47.983976495697995,48.94270767506517,34.51518247736745,1.5505500562664434,2.9446944417686596,429,3,median,0.1,11-15,none,0,"hour,source_ratio_bin",-0.006969075650566481,0.006466612952802819
group,6.321452241599985,11.106096469588115,6.381257085652892,-47.75253851034489,49.495865585742784,35.42276404448464,1.5505500562664434,2.9446944417686596,342,2,mean,0.1,10-16,wmape,15,"hour,source_bin,weekend",-0.0069600014812643,0.031480588563280065
group,6.321452241599985,11.106096469588115,6.381257085652892,-47.75253851034489,49.495865585742784,35.42276404448464,1.5505500562664434,2.9446944417686596,342,2,median,0.1,10-16,wmape,15,"hour,source_bin,weekend",-0.0069600014812643,0.031480588563280065
group,6.321453640891257,11.086499718721463,6.381258467390091,-49.00382198444493,48.8129196435199,34.60312833012895,1.5505500562664434,2.9446944417686596,778,3,median,0.05,10-18,none,0,"hour,source_bin",-0.0069586021899921136,0.011883837696627708
group,6.321465842266555,11.111286783866673,6.381270515699445,-49.701352758160496,49.100483105994684,34.91460575263792,1.5807003715636685,2.930299412925927,913,5,median,0.1,all,absbias,100,"hour,source_bin",-0.006946400814694442,0.036670902841837716
group,6.321466504045372,11.097191827096003,6.381271169176263,-47.234974355698164,49.1413651644096,34.7901498334032,1.5505500562664434,2.9446944417686596,1039,5,mean,0.1,7-18,none,0,"hour,source_bin",-0.006945739035877807,0.022575946071167863
group,6.321473143941528,11.078823729145821,6.381277725775089,-49.12560566730062,48.769746804345,34.599562596233,1.5475974025200865,2.938614507362843,1234,8,mean,0.05,all,absbias,100,"hour,low_pred,weekend",-0.00693909913972135,0.0042078481209859575
group,6.321479686632821,11.083567756622607,6.381284186388488,-47.45932685675875,48.68520703925576,34.57326565644957,1.5505500562664434,2.9446944417686596,368,3,median,0.1,10-18,wmape,15,"hour,source_ratio_bin",-0.006932556448428606,0.008951875597771775
group,6.321516666610169,11.080860054899125,6.381320702452959,-48.84032608908881,48.7748830305397,34.585700594384285,1.5505500562664434,2.9446944417686596,368,2,mean,0.05,10-16,wmape,15,"hour,source_bin",-0.006895576471080744,0.006244173874289771
group,6.321516666610169,11.080860054899125,6.381320702452959,-48.84032608908881,48.7748830305397,34.585700594384285,1.5505500562664434,2.9446944417686596,368,2,median,0.05,10-16,wmape,15,"hour,source_bin",-0.006895576471080744,0.006244173874289771
group,6.321525654995397,11.08516384206666,6.38132957807912,-47.51849525236385,48.96514770398904,34.80883145269328,1.5505500562664434,2.9446944417686596,263,3,median,0.1,10-16,absbias,100,"hour,source_ratio_bin",-0.00688658808585263,0.01054796104182465
group,6.321528712795482,11.077114712578,6.381332597519182,-48.53764855224922,48.81061473035286,34.45384447151994,1.5505500562664434,2.9446944417686596,274,3,median,0.1,10-16,wmape,25,"hour,source_bin",-0.006883530285767492,0.002498831553165104
group,6.321543116508832,11.083805397619283,6.381346820538311,-48.14284650420932,49.19041791760636,35.06209914500295,1.5505500562664434,2.9446944417686596,322,5,mean,0.1,10-18,wmape,20,"hour,source_bin,weekend",-0.00686912657241745,0.009189516594448222
group,6.321545099513311,11.095204796015732,6.38134877866605,-46.2087237408128,49.47752484487846,34.82128783902379,1.5505500562664434,2.9446944417686596,429,3,median,0.2,11-15,none,0,"hour,source_ratio_bin",-0.006867143567938605,0.020588914990897322
group,6.321546903914315,11.079926541057858,6.38135056043089,-48.97827152803198,48.88003846311027,34.7030267281765,1.5505500562664434,2.9446944417686596,986,8,median,0.05,7-18,none,0,"hour,source_bin,weekend",-0.006865339166934881,0.005310660033023495
group,6.3215586556913355,11.148205719382124,6.381362164782166,-47.55794008967414,49.495865585742784,35.42276404448464,1.5505500562664434,2.9446944417686596,412,2,mean,0.1,7-18,wmape,15,"hour,source_bin,weekend",-0.00685358738991404,0.0735898383572895
group,6.3215586556913355,11.148205719382124,6.381362164782166,-47.55794008967414,49.495865585742784,35.42276404448464,1.5505500562664434,2.9446944417686596,412,2,median,0.1,7-18,wmape,15,"hour,source_bin,weekend",-0.00685358738991404,0.0735898383572895
hour,6.321561647250282,11.074615881024835,6.381365118812081,-49.936677224548575,48.72246938545578,34.41306958888496,1.5505500562664434,2.9446944417686596,21,21,median,-0.3,11-15,absbias,250,,-0.006850595830967698,0.0
group,6.321565269879905,11.08178922397672,6.381368695995908,-47.01096186322216,49.12778433841021,34.82036500829523,1.5505500562664434,2.9446944417686596,415,3,mean,0.1,10-18,wmape,15,"hour,source_ratio_bin",-0.006846973201344753,0.007173342951885431
group,6.321568862326927,11.077413885749966,6.381372243375773,-48.52723413759624,48.81061473035286,34.45384447151994,1.5505500562664434,2.9446944417686596,277,3,median,0.1,10-18,wmape,25,"hour,source_bin",-0.006843380754322226,0.0027980047251308093
group,6.321580882331286,11.093189493596498,6.3813841125894815,-47.362994541565875,48.82905544234642,34.79313791908627,1.5505500562664434,2.9446944417686596,776,3,median,0.1,10-18,none,0,"hour,source_ratio_bin",-0.006831360749963267,0.01857361257166268
group,6.321584099207218,11.106670994468407,6.381387289109787,-47.20855470579974,49.955737317658816,35.80904410907126,1.5505500562664434,2.9446944417686596,316,8,median,0.2,10-18,absbias,100,"hour,source_bin",-0.0068281438740314115,0.03205511344357248
group,6.321587894041422,11.093916420952079,6.381391036337892,-46.288581675904574,49.57382505259917,34.872226750221834,1.5505500562664434,2.9446944417686596,189,3,median,0.2,11-15,absbias,100,"hour,source_ratio_bin",-0.006824349039827204,0.019300539927243676
group,6.321618327333578,11.089181534936143,6.38142108784517,-47.84154411628972,49.27492764797846,35.16067319112336,1.5505500562664434,2.9446944417686596,404,8,mean,0.1,10-16,wmape,15,"hour,source_bin",-0.0067939157476715195,0.014565653911308374
group,6.321645821676153,11.066915478117394,6.381448237271914,-48.95885679639389,48.70157199780907,34.42524472226737,1.5505500562664434,2.9446944417686596,574,5,mean,0.05,all,wmape,15,"hour,source_ratio_bin",-0.006766421405096423,-0.007700402907440562
group,6.321651916592175,11.105732997873693,6.381454255727369,-48.67402724207977,49.10470686338236,34.69709081671834,1.5505500562664434,2.9402303044940648,532,5,mean,0.1,all,wmape,15,"hour,source_bin",-0.006760326489074764,0.031117116848857762
group,6.321655088183934,11.086223575487447,6.38145738753159,-49.01068458059588,48.84333485106873,34.61491510805247,1.5505500562664434,2.9446944417686596,351,3,median,0.05,10-18,absbias,100,"hour,source_bin",-0.006757154897315765,0.011607694462611562
group,6.32166502515131,11.066985971973434,6.381467199839961,-47.876829975931244,48.92762333342328,34.67114344166634,1.5505500562664434,2.9446944417686596,363,5,mean,0.1,10-16,wmape,20,"hour,source_ratio_bin",-0.006747217929939708,-0.007629909051400929
group,6.321666224383811,11.085845396671653,6.381468384028121,-48.41876572436552,49.01385350947458,35.01281473527841,1.5505500562664434,2.9446944417686596,732,8,median,0.1,10-18,none,0,"hour,source_bin,weekend",-0.006746018697438849,0.011229515646817845
group,6.321681444252835,11.110120946888449,6.381483412964278,-48.400980509713555,48.870883349637054,34.65491735331464,1.5679241367622732,2.948001368298318,2088,3,mean,0.05,all,none,0,"hour,source_ratio_bin",-0.006730798828414208,0.035505065863613794
group,6.321681621205393,11.07613596484468,6.381483587696968,-49.07410506208693,48.69053069850292,34.40652151425198,1.5505500562664434,2.9446944417686596,289,3,median,0.05,10-16,wmape,20,"hour,source_bin,weekend",-0.006730621875856713,0.0015200838198445865
group,6.321682661246228,11.08986862552895,6.381484614690517,-47.99844471838247,49.29548676759763,35.26573207346612,1.5505500562664434,2.9446944417686596,368,8,mean,0.1,10-16,wmape,15,"hour,source_bin,weekend",-0.006729581835021925,0.015252744504115512
group,6.321685768552984,11.081757124074832,6.38148768301619,-46.65363559752958,49.27443492957255,34.98152187791442,1.5505500562664434,2.9446944417686596,599,3,mean,0.1,10-16,none,0,"hour,source_ratio_bin",-0.006726474528265136,0.007141243049996859
group,6.321685811719488,11.110747202495022,6.38148772564117,-48.406205937201555,48.944802124020406,34.68628842300699,1.5679186057163261,2.947833558630441,1208,3,mean,0.05,all,absbias,100,"hour,source_ratio_bin",-0.006726431361761875,0.036131321470186606
group,6.32169207342011,11.089317436086917,6.381493908788917,-48.739754268411836,49.03322751289638,34.88559057270893,1.5505500562664434,2.9446944417686596,356,2,mean,0.05,10-18,wmape,15,"hour,source_bin,weekend",-0.006720169661139863,0.01470155506208215
group,6.32169207342011,11.089317436086917,6.381493908788917,-48.739754268411836,49.03322751289638,34.88559057270893,1.5505500562664434,2.9446944417686596,356,2,median,0.05,10-18,wmape,15,"hour,source_bin,weekend",-0.006720169661139863,0.01470155506208215
group,6.321693672782973,11.116221666991189,6.381495488087814,-49.10595013963857,48.99379452651454,34.82696747046021,1.5685639536887988,2.942987992861504,2001,5,mean,0.05,all,none,0,"hour,source_bin,weekend",-0.006718570298276383,0.04160578596635389
group,6.3217029936341405,11.085505366529237,6.381504692009138,-48.54385112095938,48.8671350905318,34.70092925145222,1.5505500562664434,2.9446944417686596,778,3,mean,0.05,10-18,none,0,"hour,source_bin",-0.006709249447109045,0.01088948550440172
group,6.321710074063668,11.096295090239195,6.381511683614857,-48.5238163971016,49.09067841681733,34.717149969643906,1.5586454262083014,2.9443112853087863,1089,8,mean,0.05,all,absbias,100,"hour,source_ratio_bin,weekend",-0.006702169017581916,0.021679209214360284
group,6.321712222471984,11.076363989373547,6.381513805071445,-49.073570108558016,48.69053069850292,34.40652151425198,1.5505500562664434,2.9446944417686596,291,3,median,0.05,10-18,wmape,20,"hour,source_bin,weekend",-0.006700020609265778,0.0017481083487123072
group,6.321723802663265,11.091696919338869,6.381525239989521,-48.16902189398903,49.029883182934945,34.980292839680985,1.5505500562664434,2.9446944417686596,330,2,mean,0.1,10-16,wmape,20,"hour,source_bin",-0.0066884404179843315,0.017081038314033847
group,6.321723802663265,11.091696919338869,6.381525239989521,-48.16902189398903,49.029883182934945,34.980292839680985,1.5505500562664434,2.9446944417686596,330,2,median,0.1,10-16,wmape,20,"hour,source_bin",-0.0066884404179843315,0.017081038314033847
group,6.3217251402432115,11.080750201085356,6.3815265607895615,-48.023190859657284,49.020679411521826,34.550529100270374,1.5505500562664434,2.9446944417686596,189,3,median,0.1,11-15,absbias,100,"hour,source_ratio_bin",-0.006687102838037973,0.006134320060521503
group,6.321741308790245,11.104910911361786,6.381542526502584,-47.483165626935346,49.223752529711085,35.1019248783235,1.5505500562664434,2.9446944417686596,425,3,mean,0.1,10-18,absbias,100,"hour,source_bin",-0.0066709342910042935,0.030295030336951356
group,6.321764998629941,11.088665393704815,6.381565919153842,-48.46138932320954,49.214229452270715,35.07550709514093,1.5505500562664434,2.9446944417686596,462,8,median,0.1,7-18,absbias,100,"hour,source_bin",-0.006647244451308154,0.014049512679980225
group,6.321773950653714,11.081298587004692,6.381574758874701,-49.30673796251027,48.7744432190655,34.523140465227144,1.558206284876009,2.947186893312748,375,2,mean,0.05,all,wmape,25,"hour,source_ratio_bin",-0.0066382924275352195,0.006682705979857317
group,6.321773950653714,11.081298587004692,6.381574758874701,-49.30673796251027,48.7744432190655,34.523140465227144,1.558206284876009,2.947186893312748,375,2,median,0.05,all,wmape,25,"hour,source_ratio_bin",-0.0066382924275352195,0.006682705979857317
group,6.321778435701397,11.084863329358683,6.381579187657575,-49.81705525911627,49.00102123465867,34.59945170844142,1.55318685894757,2.935718363840225,348,8,median,0.05,all,absbias,250,"hour,source_bin",-0.006633807379852641,0.010247448333847942
group,6.321788865508633,11.079993654100164,6.381589486623144,-48.095773370712486,48.870883349637054,34.65491735331464,1.5505500562664434,2.9446944417686596,776,3,mean,0.05,10-18,none,0,"hour,source_ratio_bin",-0.006623377572616107,0.005377773075329273
group,6.321799546609041,11.086820994917156,6.381600033729419,-48.92259824647572,48.89255509615805,34.61600462424842,1.5651470252429454,2.9450938194139753,2088,8,mean,0.05,all,none,0,"hour,source_ratio_bin",-0.0066126964722084125,0.012205113892321151
group,6.321802354066006,11.076905496310516,6.381602805966906,-48.46047581580097,48.79755805405588,34.57433891850504,1.5505500562664434,2.9446944417686596,396,3,mean,0.05,10-16,wmape,15,"hour,source_ratio_bin",-0.006609889015243731,0.002289615285681279
group,6.321810713445269,11.081358401065474,6.38161106047797,-48.62145298602908,48.952713938559604,34.92515307305424,1.5505500562664434,2.9446944417686596,346,8,median,0.1,10-18,wmape,15,"hour,source_bin,weekend",-0.006601529635980263,0.006742520040639022
group,6.321813621175128,11.089010203280052,6.381613931730431,-48.487683368539585,48.97995042020911,34.83198547181564,1.5505500562664434,2.9446944417686596,986,8,mean,0.05,7-18,none,0,"hour,source_bin,weekend",-0.006598621906121593,0.014394322255217418
group,6.321814452913604,11.090913899337055,6.3816147530347695,-47.40584095775926,49.33404402957443,35.34288821380029,1.5505500562664434,2.9446944417686596,732,8,mean,0.1,10-18,none,0,"hour,source_bin,weekend",-0.006597790167645279,0.01629801831222011
group,6.321826067812854,11.080788246521303,6.381626222225402,-47.39894463573563,49.21789671501368,34.53182016035235,1.5505500562664434,2.9446944417686596,274,3,median,0.2,10-16,wmape,25,"hour,source_bin",-0.0065861752683957775,0.006172365496468046
group,6.321889841683058,11.082763678939347,6.381689196054023,-48.07074423137235,48.916568389758666,34.65035023890226,1.5505500562664434,2.9446944417686596,437,2,mean,0.05,10-18,absbias,100,"hour,source_ratio_bin",-0.006522401398191491,0.008147797914512367
group,6.321889841683058,11.082763678939347,6.381689196054023,-48.07074423137235,48.916568389758666,34.65035023890226,1.5505500562664434,2.9446944417686596,437,2,median,0.05,10-18,absbias,100,"hour,source_ratio_bin",-0.006522401398191491,0.008147797914512367
group,6.321904188645959,11.08936030270311,6.381703363034638,-47.61303892959534,49.40160637788335,35.339057596735806,1.5505500562664434,2.9446944417686596,392,8,mean,0.1,10-18,absbias,100,"hour,source_bin,weekend",-0.006508054435290234,0.014744421678274833
group,6.321906366875743,11.081386592865234,6.381705513938584,-47.37811580642967,49.21789671501368,34.53182016035235,1.5505500562664434,2.9446944417686596,277,3,median,0.2,10-18,wmape,25,"hour,source_bin",-0.006505876205506134,0.006770711840399457
group,6.321913788472589,11.086023747789781,6.381712842431686,-48.74460888483479,48.84034037378509,34.47415715121652,1.5651550437345851,2.9464542606764224,1180,5,mean,0.05,all,absbias,100,"hour,source_ratio_bin",-0.006498454608660609,0.011407866764946206
group,6.321926866716689,11.091054756912841,6.381725756609543,-47.40478891306664,48.96514770398904,34.80883145269328,1.5505500562664434,2.9446944417686596,353,3,median,0.1,10-18,absbias,100,"hour,source_ratio_bin",-0.00648537636456048,0.01643887588800652
group,6.321926918042027,11.080398120995945,6.381725807291009,-48.96856917869126,49.0348972457536,34.59835567078656,1.556337379660727,2.94240489147364,1987,8,median,0.05,all,none,0,"hour,source_ratio_bin,weekend",-0.006485325039222722,0.005782239971109604
