3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.387051578698713,11.116270460536537,6.446033480731677,-53.05915655204577,49.13847355248963,34.39807033862571,1.540586364303545,2.9797842063533584,41,21,median,0.2,night,"0-6,23",absbias,300
6.387051578698713,11.116270460536537,6.446033480731677,-53.05915655204577,49.13847355248963,34.39807033862571,1.540586364303545,2.9797842063533584,41,34,median,0.2,night,"0-6,23",absbias,300
6.387053879147893,11.131724769236042,6.44603575232178,-53.37236665077461,49.13847355248963,34.39807033862571,1.5475847323845102,2.992230921814549,167,5,median,0.15,night,"0-6,23",absbias,250
6.387063774196691,11.144961408764912,6.446045523237441,-52.28083230639395,49.5068962089727,34.707397023523676,1.540586364303545,2.9806958130550414,170,3,mean,0.1,h789111718,"7-9,11,17,18",wmape,15
6.38708280086584,11.13045466051664,6.446064311217508,-52.04433269410623,49.08519651444404,34.27868579069878,1.540586364303545,2.9806958130550414,87,1,mean,0.05,h789111718,"7-9,11,17,18",wmape,25
6.38708280086584,11.13045466051664,6.446064311217508,-52.04433269410623,49.08519651444404,34.27868579069878,1.540586364303545,2.9806958130550414,87,1,median,0.05,h789111718,"7-9,11,17,18",wmape,25
6.387093778853206,11.097043669520056,6.446075151486301,-51.235491082870126,49.13847355248963,34.39807033862571,1.549953670360535,2.9709398804008393,71,8,mean,-0.15,evening,19-23,absbias,250
6.387096116387876,11.1299679143172,6.446077459696658,-52.55132224798893,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,87,3,mean,0.08,h78917,"7-9,17",wmape,15
6.387102590908851,11.134182406449728,6.446083852994933,-51.78255827131532,49.14268034125293,34.33606094568913,1.540586364303545,2.9806958130550414,155,1,mean,0.05,h789111718,"7-9,11,17,18",wmape,15
6.387102590908851,11.134182406449728,6.446083852994933,-51.78255827131532,49.14268034125293,34.33606094568913,1.540586364303545,2.9806958130550414,155,1,median,0.05,h789111718,"7-9,11,17,18",wmape,15
6.387120715298762,11.117809778143835,6.44610175001483,-51.90343201304874,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,79,3,mean,0.05,h78917,"7-9,17",absbias,500
6.387122674589156,11.137757783035628,6.446103684725977,-52.21229228972175,49.409002042252865,34.63790493954235,1.540586364303545,2.9806958130550414,170,3,mean,0.08,h789111718,"7-9,11,17,18",wmape,15
6.3871286370749205,11.116270460536537,6.446109572412509,-52.77149564944989,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,7,13,median,0.3,night,"0-6,23",wmape,30
6.387150333691838,11.149588971037105,6.446130996845917,-52.1997741626129,49.23674191434059,34.51669133719856,1.540586364303545,2.9806958130550414,120,2,mean,0.08,h789111718,"7-9,11,17,18",wmape,20
6.387150333691838,11.149588971037105,6.446130996845917,-52.1997741626129,49.23674191434059,34.51669133719856,1.540586364303545,2.9806958130550414,120,2,median,0.08,h789111718,"7-9,11,17,18",wmape,20
6.387164335121335,11.118260804232314,6.446144822627836,-52.97190502234238,48.846187005281564,34.39143928422502,1.540586364303545,2.9806958130550414,132,34,mean,-0.3,morning,7-10,wmape,40
6.3871738590130205,11.125767564155357,6.446154227042541,-52.41762078129651,49.13847355248963,34.39807033862571,1.540586364303545,2.975873318286835,155,1,mean,0.05,night,"0-6,23",wmape,12
6.3871738590130205,11.125767564155357,6.446154227042541,-52.41762078129651,49.13847355248963,34.39807033862571,1.540586364303545,2.975873318286835,155,1,median,0.05,night,"0-6,23",wmape,12
6.387177778317676,11.11786053949423,6.44615809717962,-52.24703767826426,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,133,3,mean,0.05,h78917,"7-9,17",wmape,10
6.387177816199799,11.12222327719979,6.446158134586512,-54.49196280865857,49.13847355248963,34.39807033862571,1.540586364303545,2.980919193678999,246,5,mean,0.2,night,"0-6,23",wmape,10
6.3871788004179475,11.122488398041165,6.446159106457669,-52.4316812516316,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,133,3,mean,0.08,h78917,"7-9,17",wmape,10
6.387211004074915,11.116270460536537,6.446190906120577,-52.55545905472464,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,15,5,median,0.25,night,"0-6,23",wmape,30
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,8,mean,-0.3,evening,19-23,absbias,700
