candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_price_lag_48,hour_low,3,mean,-100,midday,ge_rel,0.05,-0.3,15,6.136103907169514,10.664443448410681,6.1982339413764,-39.98463860943985,-0.02139600681406506,0.0,-0.0211275944513023
f_price_lag_48,hour_low,3,median,-250,coremid,ge_abs,500.0,-0.2,40,6.1362536375235655,10.6819774984064,6.198381793366958,-39.21629567379783,-0.021246276460013647,0.01753404999571906,-0.020979742460744077
f_price_lag_48,hour_low,3,median,-250,day,ge_abs,500.0,-0.3,53,6.1362992414578175,10.66240099226125,6.198426825201011,-36.48428086684493,-0.021200672525761632,-0.0020424561494305493,-0.020934710626691277
f_price_lag_48,hour_low,3,median,-250,day,ge_rel,0.1,-0.3,23,6.136301131998585,10.632775917278577,6.198428692024994,-37.90139181938077,-0.02119878198499414,-0.03166753113210419,-0.020932843802708767
f_price_lag_48,hour_low,3,median,-100,day,ge_abs,500.0,-0.1,38,6.13634928056118,10.64400234842555,6.1984762365650905,-40.919042146366046,-0.021150633422399423,-0.020441099985131217,-0.020885299262611845
f_price_lag_48,hour_low,3,median,-250,coremid,ge_rel,0.05,-0.2,31,6.13635164695729,10.674790125686322,6.198478573274822,-39.58741357012152,-0.021148267026289247,0.010346677275640204,-0.020882962552880358
f_price_lag_48,hour_low,3,mean,-100,day,ge_rel,0.05,-0.2,17,6.136412638127616,10.661647765136669,6.198538799312462,-40.65671466601569,-0.021087275855963483,-0.0027956832740123616,-0.020822736515240692
f_price_lag_48,hour_low,3,median,-500,coremid,ge_abs,500.0,-0.1,63,6.136595833129456,10.675597091505328,6.198719696137652,-40.380079945947166,-0.020904080854123208,0.01115364309464617,-0.02064183969005029
f_rolling_mean_hour_7d,hour_summer_sr,5,median,250,all,ge_abs,500.0,0.3,11,6.136694142872566,10.646751906204527,6.198816772587529,-42.73486403767679,-0.02080577111101345,-0.017691542206154764,-0.020544763240173403
f_rolling_mean_hour_7d,hour_summer_sr,5,median,250,all,ge_rel,0.05,0.3,11,6.136694142872566,10.646751906204527,6.198816772587529,-42.73486403767679,-0.02080577111101345,-0.017691542206154764,-0.020544763240173403
f_price_lag_48,hour_low,3,median,-250,day,ge_abs,500.0,-0.1,53,6.136737373671391,10.656534946434732,6.198859461057079,-40.386644016341315,-0.02076254031218827,-0.007908501975949278,-0.020502074770623047
f_price_lag_48,hour_low,3,median,-500,day,ge_abs,1000.0,-0.3,28,6.136758076586615,10.638977052726606,6.198879904254757,-36.49665629871604,-0.020741837396964335,-0.025466395684075493,-0.020481631572945247
f_price_lag_48,hour_low,3,median,-500,day,ge_rel,0.1,-0.2,38,6.136847855926149,10.646057178308808,6.198968557314754,-38.52020557730102,-0.02065205805743009,-0.01838627010187288,-0.02039297851294819
f_price_lag_48,hour_low,3,median,-500,coremid,ge_abs,1000.0,-0.1,16,6.136882883510985,10.664443448410681,6.199003145479427,-40.77528079782706,-0.02061703047259389,0.0,-0.020358390348275357
f_price_lag_48,hour_low,3,median,-100,midday,ge_rel,0.05,-0.2,25,6.1369385158993035,10.664443448410681,6.199058079960843,-39.75830703864198,-0.020561398084275595,0.0,-0.02030345586685911
f_rolling_mean_hour_7d,hour_summer_sr,5,median,250,all,ge_abs,1000.0,0.2,8,6.1369478355718305,10.651022385219825,6.1990672827183175,-42.441586074663455,-0.020552078411748553,-0.01342106319085623,-0.02029425310938482
f_rolling_mean_hour_7d,hour_low,3,median,-100,coremid,ge_abs,500.0,-0.3,20,6.137024279999738,10.674862947871075,6.199142768152814,-39.44277751424563,-0.02047563398384078,0.010419499460393666,-0.02021876767488795
f_rolling_mean_hour_7d,hour_cr,3,median,250,day,ge_rel,0.1,-0.3,3,6.137037495837067,10.664443448410681,6.1991558181977995,-40.09939093357069,-0.020462418146512285,0.0,-0.020205717629902864
