wmape_3m,wmape_14d,wmape_all,mode,window,stat,hours,gate,threshold,alpha,applied,delta_3m,delta_14d
7.083680744080461,13.133693683463118,7.135949345887664,hour,2,mean,evening,adv_abs,200,0.15,8,0.007981072198641748,0.007268144838981527
7.083680744080461,13.133693683463118,7.135949345887664,hour,2,median,evening,adv_abs,200,0.15,8,0.007981072198641748,0.007268144838981527
7.083730035446299,13.186263580393875,7.135998018894568,daily,1,mean,night,adv,1,0.55,8,0.008030363564480503,0.05983804176973884
7.083730035446299,13.186263580393875,7.135998018894568,daily,1,mean,night,adv,2,0.55,8,0.008030363564480503,0.05983804176973884
7.083730035446299,13.186263580393875,7.135998018894568,daily,1,mean,night,adv,3,0.55,8,0.008030363564480503,0.05983804176973884
7.083800031895389,13.135819550869696,7.136067137239981,hour,3,mean,evening,adv_abs,0,0.05,37,0.00810036001356984,0.00939401224555958
7.083867199403969,13.1872856539977,7.136133462133869,daily,2,mean,all,adv,-2,0.1,24,0.008167527522149776,0.06086011537356306
7.083867199403969,13.1872856539977,7.136133462133869,daily,2,mean,all,adv,0,0.1,24,0.008167527522149776,0.06086011537356306
7.083867199403969,13.1872856539977,7.136133462133869,daily,2,mean,all,adv,1,0.1,24,0.008167527522149776,0.06086011537356306
7.083867199403969,13.1872856539977,7.136133462133869,daily,2,mean,all,adv,2,0.1,24,0.008167527522149776,0.06086011537356306
7.08390018026783,13.125291641792527,7.136166029253629,daily,1,mean,evening,adv,-5,0.2,40,0.008200508386011052,-0.001133896831609249
7.083995151215721,13.178394182607162,7.136259808793389,hour,3,median,night,adv_abs,300,0.05,19,0.008295479333901845,0.051968643983025586
7.0840060882816385,13.126425538624137,7.136270608654089,hour,7,mean,evening,adv_abs,0,0.7,11,0.00830641639981966,0.0
7.084029943040273,13.17954914229579,7.136294164155382,hour,3,median,midday,adv_abs,100,0.1,13,0.008330271158453861,0.05312360367165425
7.084029943040273,13.17954914229579,7.136294164155382,hour,3,median,midday,adv_abs,200,0.1,13,0.008330271158453861,0.05312360367165425
7.084049514371935,13.126425538624137,7.136313489965184,hour,14,median,night,adv_abs,0,0.05,52,0.008349842490115833,0.0
7.084103666892723,13.110077815439574,7.136366963143972,daily,3,mean,day,adv,-5,0.15,16,0.008403995010904275,-0.016347723184562568
7.084124057544104,13.189199625637324,7.136387097995151,daily,1,mean,peakerr,adv,-2,0.15,26,0.008424385662284983,0.06277408701318699
7.084124057544104,13.189199625637324,7.136387097995151,daily,1,mean,peakerr,adv,0,0.15,26,0.008424385662284983,0.06277408701318699
7.084222165619034,13.190667546490213,7.136483975306768,hour,3,median,peakerr,adv_abs,500,0.1,13,0.008522493737214809,0.06424200786607592
7.084232799282026,13.15767489120593,7.1364944755707285,hour,2,mean,night,adv_abs,100,0.05,42,0.008533127400207619,0.031249352581793843
7.084232799282026,13.15767489120593,7.1364944755707285,hour,2,median,night,adv_abs,100,0.05,42,0.008533127400207619,0.031249352581793843
7.084360626428106,13.190962412421339,7.1366206991285015,daily,1,mean,day,adv,-2,0.1,16,0.008660954546287236,0.06453687379720208
7.084360626428106,13.190962412421339,7.1366206991285015,daily,1,mean,day,adv,0,0.1,16,0.008660954546287236,0.06453687379720208
7.084464203783424,13.178310428938723,7.136722977108525,hour,3,median,day,adv_abs,300,0.15,11,0.008764531901604755,0.051884890314585874
7.084464203783424,13.178310428938723,7.136722977108525,hour,3,median,midday,adv_abs,300,0.15,11,0.008764531901604755,0.051884890314585874
7.084492551758122,13.156691451486987,7.1367509694586,hour,5,median,peakerr,adv_abs,100,0.1,13,0.008792879876303061,0.030265912862850186
7.084554457144973,13.172823757278406,7.1368120982439445,hour,2,mean,night,adv_abs,500,0.05,9,0.008854785263154419,0.04639821865426974
7.084554457144973,13.172823757278406,7.1368120982439445,hour,2,median,night,adv_abs,500,0.05,9,0.008854785263154419,0.04639821865426974
7.084734674704005,13.15798981295504,7.136990054978268,hour,5,median,all,adv_abs,500,0.15,8,0.009035002822185945,0.03156427433090414
7.084750361963714,13.138328181246367,7.137005545441702,hour,3,mean,evening,adv_abs,100,0.15,11,0.009050690081894963,0.011902642622230175
7.084883276948151,13.138326906874612,7.137136793011031,hour,7,median,day,adv_abs,0,0.05,63,0.009183605066332312,0.011901368250475386
7.084883276948151,13.138326906874612,7.137136793011031,hour,7,median,midday,adv_abs,0,0.05,63,0.009183605066332312,0.011901368250475386
7.084896042015661,13.133559028527541,7.137149397941093,hour,1,mean,evening,adv_abs,0,0.05,88,0.009196370133842002,0.007133489903404566
7.084896042015661,13.133559028527541,7.137149397941093,hour,1,median,evening,adv_abs,0,0.05,88,0.009196370133842002,0.007133489903404566
7.084932322746733,13.177301086496557,7.137185223531317,hour,3,median,peakerr,adv_abs,100,0.05,44,0.009232650864913872,0.05087554787242077
7.084954822182106,13.177580111872425,7.13720744071184,daily,1,mean,night,adv,-5,0.1,64,0.00925515030028734,0.051154573248288315
7.084972465508926,13.165016320383446,7.137224862703576,hour,1,mean,day,adv_abs,300,0.05,36,0.009272793627107312,0.03859078175930897
7.084972465508926,13.165016320383446,7.137224862703576,hour,1,median,day,adv_abs,300,0.05,36,0.009272793627107312,0.03859078175930897
7.08502600583755,13.16757706562437,7.1372777313701325,hour,3,mean,day,adv_abs,0,0.05,61,0.009326333955731236,0.041151527000232946
7.085085864922718,13.1963665078879,7.137336839524597,daily,1,mean,all,adv,-2,0.15,48,0.009386193040898938,0.06994096926376336
7.085085864922718,13.1963665078879,7.137336839524597,daily,1,mean,all,adv,0,0.15,48,0.009386193040898938,0.06994096926376336
7.085100278630291,13.25468001797965,7.137351072412572,daily,1,mean,day,adv,-5,0.05,64,0.009400606748472207,0.1282544793555136
7.085173269211952,13.197017798638063,7.137423147329239,daily,1,mean,midday,adv,-2,0.15,12,0.009473597330132755,0.07059226001392638
7.085173269211952,13.197017798638063,7.137423147329239,daily,1,mean,midday,adv,0,0.15,12,0.009473597330132755,0.07059226001392638
7.085235847067745,13.262695138491761,7.1374849401474165,daily,1,mean,all,adv,-5,0.05,192,0.009536175185925977,0.13626959986762444
7.085261531279449,13.126425538624137,7.137510302151337,hour,14,mean,night,adv_abs,0,0.2,18,0.009561859397630101,0.0
7.085437046146219,13.174320899863826,7.137683615188557,hour,7,median,night,adv_abs,100,0.05,12,0.009737374264400245,0.047895361239689294
7.0854458841835015,13.174681464372878,7.137692342352884,hour,1,mean,day,adv_abs,200,0.05,47,0.00974621230168271,0.048255925748740935
7.0854458841835015,13.174681464372878,7.137692342352884,hour,1,median,day,adv_abs,200,0.05,47,0.00974621230168271,0.048255925748740935
7.085550174228919,13.127056020835093,7.137795324082329,hour,7,mean,night,adv_abs,0,0.2,29,0.009850502347100054,0.0006304822109566288
7.085582001425389,13.152809750276068,7.137826752007426,hour,3,mean,peakerr,adv_abs,200,0.05,19,0.009882329543570378,0.02638421165193172
7.085614111484416,13.161256956747563,7.1378584592465755,hour,5,mean,night,adv_abs,0,0.1,46,0.009914439602597191,0.03483141812342616
7.08563224044725,13.200437810662224,7.137876360782032,daily,2,mean,peakerr,adv,-2,0.1,13,0.009932568565431232,0.0740122720380878
7.08563224044725,13.200437810662224,7.137876360782032,daily,2,mean,peakerr,adv,0,0.1,13,0.009932568565431232,0.0740122720380878
7.08563224044725,13.200437810662224,7.137876360782032,daily,2,mean,peakerr,adv,1,0.1,13,0.009932568565431232,0.0740122720380878
7.08563224044725,13.200437810662224,7.137876360782032,daily,2,mean,peakerr,adv,2,0.1,13,0.009932568565431232,0.0740122720380878
7.085662433181768,13.167585333907535,7.137906174749461,hour,7,median,all,adv_abs,100,0.05,17,0.009962761299949108,0.04115979528339864
7.08566391535848,13.165023038693663,7.137907638332303,hour,5,median,evening,adv_abs,0,0.05,52,0.009964243476661139,0.03859750006952645
7.08570582549685,13.12612432998827,7.137949022709051,hour,2,mean,evening,adv_abs,100,0.1,18,0.010006153615031543,-0.0003012086358662458
7.08570582549685,13.12612432998827,7.137949022709051,hour,2,median,evening,adv_abs,100,0.1,18,0.010006153615031543,-0.0003012086358662458
7.085832344763247,13.168071624230324,7.138073954794462,hour,3,median,day,adv_abs,0,0.05,112,0.010132672881428384,0.0416460856061871
7.085862071871621,13.190491157964832,7.138103308977015,hour,1,mean,day,adv_abs,800,0.3,9,0.010162399989802395,0.06406561934069543
7.085862071871621,13.190491157964832,7.138103308977015,hour,1,median,day,adv_abs,800,0.3,9,0.010162399989802395,0.06406561934069543
7.085920134600249,13.202583046331076,7.138160643310185,daily,1,mean,night,adv,1,0.7,8,0.010220462718430134,0.07615750770693985
7.085920134600249,13.202583046331076,7.138160643310185,daily,1,mean,night,adv,2,0.7,8,0.010220462718430134,0.07615750770693985
7.085920134600249,13.202583046331076,7.138160643310185,daily,1,mean,night,adv,3,0.7,8,0.010220462718430134,0.07615750770693985
7.0859229582724765,13.194508220391905,7.138163431559516,hour,3,median,day,adv_abs,100,0.1,16,0.010223286390657726,0.068082681767768
7.0860096938798325,13.189180646450993,7.138249079070878,hour,2,mean,all,adv_abs,800,0.1,9,0.010310021998013674,0.062755107826856
7.0860096938798325,13.189180646450993,7.138249079070878,hour,2,median,all,adv_abs,800,0.1,9,0.010310021998013674,0.062755107826856
7.086037475909805,13.194508220391905,7.138276512575989,hour,3,median,day,adv_abs,200,0.1,15,0.01033780402798623,0.068082681767768
7.0860405942891145,13.145001298890474,7.13827959183531,hour,5,mean,all,adv_abs,100,0.05,16,0.010340922407295672,0.018575760266337227
7.086083908314982,13.13928118948578,7.13832236248782,hour,5,median,all,adv_abs,200,0.1,17,0.010384236433162997,0.012855650861643753
7.086139025494951,13.126425538624137,7.138376788224166,hour,14,mean,all,adv_abs,0,0.15,19,0.010439353613132418,0.0
7.086144911846438,13.149443468068139,7.138382600731523,hour,7,median,evening,adv_abs,0,0.05,42,0.010445239964619546,0.02301792944400205
7.086174956858173,13.13928118948578,7.138412268829346,hour,5,median,all,adv_abs,300,0.1,13,0.010475284976354082,0.012855650861643753
7.086234465414681,13.170196520481001,7.138471030852522,hour,2,mean,midday,adv_abs,0,0.05,87,0.010534793532862352,0.043770981856864566
7.086234465414681,13.170196520481001,7.138471030852522,hour,2,median,midday,adv_abs,0,0.05,87,0.010534793532862352,0.043770981856864566
7.0862468931967015,13.143005874340249,7.138483302728334,hour,3,mean,evening,adv_abs,200,0.2,8,0.010547221314882727,0.01658033571611206
7.086263096475381,13.178009442888476,7.138499302737293,hour,3,mean,midday,adv_abs,200,0.1,9,0.01056342459356241,0.0515839042643389
7.086386309547767,13.183899582171016,7.13862097010481,hour,1,mean,midday,adv_abs,500,0.1,20,0.01068663766594824,0.05747404354687902
7.086386309547767,13.183899582171016,7.13862097010481,hour,1,median,midday,adv_abs,500,0.1,20,0.01068663766594824,0.05747404354687902
7.086436404180543,13.136826543962584,7.13867043630169,hour,2,mean,evening,adv_abs,200,0.2,8,0.010736732298724405,0.010401005338447789
7.086436404180543,13.136826543962584,7.13867043630169,hour,2,median,evening,adv_abs,200,0.2,8,0.010736732298724405,0.010401005338447789
7.086444435306678,13.1867263981195,7.13867836667755,hour,3,median,all,adv_abs,300,0.05,43,0.010744763424859194,0.06030085949536357
7.086497594190966,13.224792803613772,7.138730858684982,hour,1,mean,midday,adv_abs,800,0.4,8,0.010797922309147445,0.09836726498963522
7.086497594190966,13.224792803613772,7.138730858684982,hour,1,median,midday,adv_abs,800,0.4,8,0.010797922309147445,0.09836726498963522
7.086599885659722,13.126425538624137,7.138831866909859,hour,14,median,evening,adv_abs,0,0.3,19,0.01090021377790329,0.0
7.086625107463648,13.15758105959374,7.138856772306894,hour,5,median,midday,adv_abs,0,0.1,80,0.010925435581829568,0.0311555209696035
7.0867530087325905,13.178214708480665,7.1389830690576614,hour,2,mean,peakerr,adv_abs,500,0.05,14,0.0110533368507717,0.05178916985652826
7.0867530087325905,13.178214708480665,7.1389830690576614,hour,2,median,peakerr,adv_abs,500,0.05,14,0.0110533368507717,0.05178916985652826
7.086774735224945,13.126150583691096,7.139004522991721,hour,1,mean,evening,adv_abs,200,0.15,20,0.011075063343126246,-0.0002749549330403056
7.086774735224945,13.126150583691096,7.139004522991721,hour,1,median,evening,adv_abs,200,0.15,20,0.011075063343126246,-0.0002749549330403056
7.086931931978452,13.104628574378053,7.139159747715941,daily,3,mean,day,adv,-5,0.2,16,0.011232260096632807,-0.021796964246084016
7.08697032525886,13.177413111425501,7.13919765935362,hour,1,mean,day,adv_abs,100,0.05,62,0.011270653377041029,0.05098757280136468
7.08697032525886,13.177413111425501,7.13919765935362,hour,1,median,day,adv_abs,100,0.05,62,0.011270653377041029,0.05098757280136468
7.0869862114312845,13.158497602241962,7.139213346234417,hour,2,mean,midday,adv_abs,200,0.05,17,0.01128653954946568,0.03207206361782511
7.0869862114312845,13.158497602241962,7.139213346234417,hour,2,median,midday,adv_abs,200,0.05,17,0.01128653954946568,0.03207206361782511
7.087010289830485,13.143533325143371,7.1392371225707105,hour,5,median,night,adv_abs,200,0.15,10,0.01131061794866639,0.017107786519234836
7.087066062553279,13.181230220304451,7.139292195626111,hour,3,median,night,adv_abs,500,0.1,12,0.01136639067146028,0.054804681680314715
7.087084490282355,13.159109170053807,7.139310392179792,hour,3,mean,all,adv_abs,300,0.05,23,0.01138481840053629,0.0326836314296699
7.087121580216854,13.137187229699471,7.139347016822005,hour,1,mean,all,adv_abs,1200,0.05,15,0.011421908335035091,0.010761691075334312
7.087121580216854,13.137187229699471,7.139347016822005,hour,1,median,all,adv_abs,1200,0.05,15,0.011421908335035091,0.010761691075334312
7.087176323313921,13.165130640956399,7.139401073168307,hour,2,mean,midday,adv_abs,100,0.05,22,0.01147665143210208,0.03870510233226199
7.087176323313921,13.165130640956399,7.139401073168307,hour,2,median,midday,adv_abs,100,0.05,22,0.01147665143210208,0.03870510233226199
7.087188566620606,13.157452915889142,7.139413162883019,hour,3,mean,night,adv_abs,100,0.05,26,0.011488894738787003,0.03102737726500493
7.087236906088259,13.173952778914058,7.1394608959332775,hour,3,median,evening,adv_abs,100,0.1,18,0.011537234206440594,0.047527240289921835
7.087386373716669,13.126425538624137,7.13960848849408,hour,21,median,day,adv_abs,0,0.05,40,0.011686701834849877,0.0
7.087386373716669,13.126425538624137,7.13960848849408,hour,21,median,midday,adv_abs,0,0.05,40,0.011686701834849877,0.0
7.087493448079004,13.196408166908594,7.139714219611257,hour,3,median,day,adv_abs,300,0.2,11,0.01179377619718558,0.0699826282844569
7.087493448079004,13.196408166908594,7.139714219611257,hour,3,median,midday,adv_abs,300,0.2,11,0.01179377619718558,0.0699826282844569
7.087565981024417,13.126425538624137,7.139785842632709,hour,7,mean,evening,adv_abs,0,1.0,11,0.01186630914259812,0.0
7.087582667859421,13.162557777247219,7.139802320131791,hour,7,mean,all,adv_abs,0,0.15,45,0.011882995977602562,0.03613223862308246
7.087632137326095,13.208346670939846,7.13985116900526,daily,2,mean,midday,adv,-5,0.1,18,0.011932465444275842,0.08192113231570985
7.087716241368948,13.125859886273917,7.1399342179650285,hour,1,mean,evening,adv_abs,300,0.3,13,0.01201656948712948,-0.0005656523502199917
7.087716241368948,13.125859886273917,7.1399342179650285,hour,1,median,evening,adv_abs,300,0.3,13,0.01201656948712948,-0.0005656523502199917
7.087747572192874,13.096319875487811,7.139965155744564,daily,2,mean,night,adv,-5,0.1,24,0.01204790031105496,-0.030105663136325234
7.0877642530113905,13.126425538624137,7.139981627302635,hour,21,median,evening,adv_abs,0,0.3,21,0.01206458112957165,0.0
7.087786187572297,13.216487890711953,7.1400032866950305,daily,1,mean,peakerr,adv,-2,0.2,26,0.012086515690477917,0.09006235208781632
7.087786187572297,13.216487890711953,7.1400032866950305,daily,1,mean,peakerr,adv,0,0.2,26,0.012086515690477917,0.09006235208781632
7.087818896351948,13.165192818654603,7.140035585143871,hour,3,mean,peakerr,adv_abs,300,0.1,11,0.01211922447012892,0.03876728003046637
7.0878625613582145,13.143005874340249,7.140078702373742,hour,3,mean,evening,adv_abs,100,0.2,11,0.012162889476395655,0.01658033571611206
7.087891425238289,13.162669538372853,7.140107204157174,hour,5,median,night,adv_abs,100,0.1,20,0.012191753356470159,0.036243999748716504
7.0879899778660524,13.16597714129002,7.140204520444721,hour,2,mean,day,adv_abs,200,0.05,19,0.01229030598423364,0.03955160266588287
7.0879899778660524,13.16597714129002,7.140204520444721,hour,2,median,day,adv_abs,200,0.05,19,0.01229030598423364,0.03955160266588287
7.088021532394719,13.088583144066016,7.140235679122624,daily,3,mean,peakerr,adv,-5,0.15,26,0.012321860512900074,-0.03784239455812077
7.0880777632219445,13.178394182607162,7.140291204535551,hour,3,median,night,adv_abs,200,0.05,30,0.012378091340125685,0.051968643983025586
7.088098912274576,13.171138403490316,7.140312088273854,hour,5,median,all,adv_abs,500,0.2,8,0.012399240392757527,0.0447128648661792
7.088154294517224,13.201559539604252,7.1403667757476725,hour,2,mean,night,adv_abs,300,0.1,19,0.012454622635405421,0.0751340009801158
7.088154294517224,13.201559539604252,7.1403667757476725,hour,2,median,night,adv_abs,300,0.1,19,0.012454622635405421,0.0751340009801158
7.088298740229991,13.193177988501464,7.140509409392637,hour,3,mean,day,adv_abs,200,0.1,10,0.01259906834817226,0.06675244987732754
7.088301081412385,13.151978579865176,7.140511721204956,hour,3,mean,peakerr,adv_abs,100,0.05,29,0.012601409530565988,0.02555304124103941
7.08839118781735,13.151113865877647,7.140600697227356,hour,5,mean,day,adv_abs,0,0.15,30,0.012691515935530973,0.024688327253510778
7.08839118781735,13.151113865877647,7.140600697227356,hour,5,mean,midday,adv_abs,0,0.15,30,0.012691515935530973,0.024688327253510778
7.088437479358356,13.207917186827887,7.140646408042155,hour,3,median,midday,adv_abs,100,0.15,13,0.012737807476537633,0.08149164820374999
7.088437479358356,13.207917186827887,7.140646408042155,hour,3,median,midday,adv_abs,200,0.15,13,0.012737807476537633,0.08149164820374999
7.088486301636874,13.151244267131624,7.140694617846427,hour,3,median,evening,adv_abs,0,0.05,64,0.012786629755055401,0.02481872850748701
7.088499272669358,13.144977129237095,7.140707426157637,hour,1,mean,evening,adv_abs,100,0.1,36,0.012799600787539056,0.01855159061295808
7.088499272669358,13.144977129237095,7.140707426157637,hour,1,median,evening,adv_abs,100,0.1,36,0.012799600787539056,0.01855159061295808
7.088507173104507,13.221860295341623,7.140715227482026,daily,1,mean,midday,adv,-2,0.2,12,0.012807501222687812,0.09543475671748602
7.088507173104507,13.221860295341623,7.140715227482026,daily,1,mean,midday,adv,0,0.2,12,0.012807501222687812,0.09543475671748602
7.0887864217130225,13.134311755610584,7.140990972923833,hour,2,mean,evening,adv_abs,0,0.1,50,0.013086749831203726,0.007886216986447536
7.0887864217130225,13.134311755610584,7.140990972923833,hour,2,median,evening,adv_abs,0,0.1,50,0.013086749831203726,0.007886216986447536
7.088840381910362,13.195696154296671,7.141044256191864,hour,2,mean,night,adv_abs,200,0.1,31,0.013140710028543445,0.06927061567253467
7.088840381910362,13.195696154296671,7.141044256191864,hour,2,median,night,adv_abs,200,0.1,31,0.013140710028543445,0.06927061567253467
7.088859293846641,13.126425538624137,7.14106293087838,hour,14,median,day,adv_abs,0,0.05,38,0.013159621964821788,0.0
7.088859293846641,13.126425538624137,7.14106293087838,hour,14,median,midday,adv_abs,0,0.05,38,0.013159621964821788,0.0
7.088944769006369,13.225121029633877,7.141147333754401,daily,2,mean,all,adv,-2,0.15,24,0.013245097124550576,0.09869549100974062
7.088944769006369,13.225121029633877,7.141147333754401,daily,2,mean,all,adv,0,0.15,24,0.013245097124550576,0.09869549100974062
7.088944769006369,13.225121029633877,7.141147333754401,daily,2,mean,all,adv,1,0.15,24,0.013245097124550576,0.09869549100974062
7.088944769006369,13.225121029633877,7.141147333754401,daily,2,mean,all,adv,2,0.15,24,0.013245097124550576,0.09869549100974062
7.088955160875016,13.225198464368312,7.141157595257318,daily,1,mean,day,adv,-2,0.15,16,0.013255488993197062,0.09877292574417496
7.088955160875016,13.225198464368312,7.141157595257318,daily,1,mean,day,adv,0,0.15,16,0.013255488993197062,0.09877292574417496
7.089007728526677,13.181606429107722,7.141209503449124,hour,3,mean,night,adv_abs,300,0.1,10,0.013308056644858013,0.05518089048358554
7.089011373271845,13.225617329556979,7.141213102471054,daily,2,mean,day,adv,-2,0.1,8,0.01331170139002591,0.09919179093284214
7.089011373271845,13.225617329556979,7.141213102471054,daily,2,mean,day,adv,0,0.1,8,0.01331170139002591,0.09919179093284214
7.089011373271845,13.225617329556979,7.141213102471054,daily,2,mean,day,adv,1,0.1,8,0.01331170139002591,0.09919179093284214
7.089011373271845,13.225617329556979,7.141213102471054,daily,2,mean,day,adv,2,0.1,8,0.01331170139002591,0.09919179093284214
7.089154487291616,13.188761968701119,7.14135442112908,hour,5,mean,evening,adv_abs,0,0.1,22,0.013454815409796872,0.0623364300769822
7.089168049703931,13.223935307572196,7.141367813401277,hour,3,median,peakerr,adv_abs,300,0.1,24,0.013468377822111854,0.09750976894805952
7.0892070264379115,13.10451400721669,7.141406301173116,daily,3,mean,evening,adv,-5,0.15,10,0.013507354556092643,-0.02191153140744717
7.0892329064530575,13.22726807819923,7.141431856524131,daily,1,mean,all,adv,-2,0.2,48,0.013533234571238673,0.10084253957509404
7.0892329064530575,13.22726807819923,7.141431856524131,daily,1,mean,all,adv,0,0.2,48,0.013533234571238673,0.10084253957509404
7.089265213355691,13.200437810662224,7.141463758137488,daily,2,mean,peakerr,adv,-5,0.1,39,0.01356554147387179,0.0740122720380878
7.089274046980752,13.176347102066691,7.141472480944949,hour,3,mean,midday,adv_abs,100,0.1,12,0.013574375098933444,0.04992156344255427
7.089328391950117,13.187921063699568,7.14152614415805,hour,1,mean,midday,adv_abs,300,0.1,31,0.013628720068298072,0.06149552507543099
7.089328391950117,13.187921063699568,7.14152614415805,hour,1,median,midday,adv_abs,300,0.1,31,0.013628720068298072,0.06149552507543099
7.089380905249067,13.126425538624137,7.141577998678995,hour,21,median,night,adv_abs,0,0.1,54,0.013681233367248247,0.0
7.08939206661274,13.175824104386265,7.141589020023647,hour,5,mean,all,adv_abs,0,0.05,93,0.013692394730921542,0.049398565762128754
7.089543920861859,13.111948862748783,7.141738969265061,daily,2,mean,evening,adv,-5,0.15,15,0.013844248980039886,-0.014476675875354061
7.0897787755134205,13.126425538624137,7.1419708776709765,hour,14,mean,all,adv_abs,0,0.2,19,0.014079103631601697,0.0
7.089937542114121,13.13397289629536,7.142127652548696,daily,3,mean,night,adv,-5,0.1,16,0.01423787023230183,0.007547357671223054
7.0900022325162615,13.137203493499891,7.142191531411385,hour,1,mean,peakerr,adv_abs,800,0.05,26,0.014302560634442685,0.010777954875754503
7.0900022325162615,13.137203493499891,7.142191531411385,hour,1,median,peakerr,adv_abs,800,0.05,26,0.014302560634442685,0.010777954875754503
7.090044349181499,13.177916245377608,7.142233119724124,hour,1,mean,midday,adv_abs,0,0.05,146,0.014344677299679809,0.051490706753471116
7.090044349181499,13.177916245377608,7.142233119724124,hour,1,median,midday,adv_abs,0,0.05,146,0.014344677299679809,0.051490706753471116
7.090300332908146,13.235221978205477,7.142485892141415,daily,1,mean,night,adv,1,1.0,8,0.014600661026327622,0.10879643958134011
7.090300332908146,13.235221978205477,7.142485892141415,daily,1,mean,night,adv,2,1.0,8,0.014600661026327622,0.10879643958134011
7.090300332908146,13.235221978205477,7.142485892141415,daily,1,mean,night,adv,3,1.0,8,0.014600661026327622,0.10879643958134011
7.09040472507943,13.157742588467494,7.142588974715558,hour,1,mean,night,adv_abs,800,0.1,12,0.014705053197610951,0.03131704984335748
7.09040472507943,13.157742588467494,7.142588974715558,hour,1,median,night,adv_abs,800,0.1,12,0.014705053197610951,0.03131704984335748
7.090480467243594,13.203520850710957,7.142663766696194,hour,1,mean,day,adv_abs,500,0.1,23,0.014780795361775567,0.0770953120868203
7.090480467243594,13.203520850710957,7.142663766696194,hour,1,median,day,adv_abs,500,0.1,23,0.014780795361775567,0.0770953120868203
7.090506684116309,13.158714860615262,7.142689654678905,hour,3,mean,night,adv_abs,0,0.05,79,0.014807012234490102,0.032289321991125775
7.090601783343123,13.175765156555878,7.142783560888333,hour,5,median,peakerr,adv_abs,100,0.15,13,0.01490211146130438,0.04933961793174113
7.090602478813935,13.175098672446328,7.142784247634479,hour,3,mean,all,adv_abs,500,0.1,9,0.014902806932115986,0.04867313382219152
7.090685616956568,13.23173281052277,7.142866342811223,hour,3,median,peakerr,adv_abs,500,0.15,13,0.014985945074749374,0.1053072718986332
7.0906998232612235,13.126425538624137,7.142880370898146,hour,14,mean,night,adv_abs,0,0.3,18,0.015000151379404691,0.0
7.090780495813373,13.149235920649785,7.142960031415176,hour,5,median,night,adv_abs,200,0.2,10,0.015080823931554299,0.022810382025648224
7.090780544684111,13.199304318152668,7.1429600796728305,hour,3,mean,night,adv_abs,200,0.1,15,0.015080872802291978,0.07287877952853172
7.09085205110994,13.173178177562905,7.143030689052361,hour,7,median,all,adv_abs,200,0.1,9,0.015152379228121404,0.04675263893876824
7.090887659763616,13.17304379505103,7.143065850996382,hour,2,mean,day,adv_abs,300,0.1,12,0.015187987881796872,0.04661825642689266
7.090887659763616,13.17304379505103,7.143065850996382,hour,2,median,day,adv_abs,300,0.1,12,0.015187987881796872,0.04661825642689266
7.090906795665826,13.127448322820742,7.143084746839183,hour,2,mean,evening,adv_abs,100,0.15,18,0.015207123784007237,0.0010227841966052864
7.090906795665826,13.127448322820742,7.143084746839183,hour,2,median,evening,adv_abs,100,0.15,18,0.015207123784007237,0.0010227841966052864
7.090915770648694,13.173253262567902,7.143093609231118,hour,2,mean,midday,adv_abs,300,0.1,11,0.015216098766875241,0.046827723943765776
7.090915770648694,13.173253262567902,7.143093609231118,hour,2,median,midday,adv_abs,300,0.1,11,0.015216098766875241,0.046827723943765776
7.090929476578315,13.126425538624137,7.1431071432202,hour,14,median,evening,adv_abs,0,0.4,19,0.015229804696495819,0.0
7.090995677475384,13.177458271794992,7.143172513628694,hour,5,mean,peakerr,adv_abs,0,0.1,52,0.01529600559356492,0.05103273317085488
7.091185953164046,13.177738398020633,7.143360402313672,hour,2,mean,peakerr,adv_abs,300,0.05,25,0.015486281282226955,0.051312859396496435
7.091185953164046,13.177738398020633,7.143360402313672,hour,2,median,peakerr,adv_abs,300,0.05,25,0.015486281282226955,0.051312859396496435
7.091243368612091,13.187702756128287,7.143417097486375,hour,2,mean,all,adv_abs,500,0.05,23,0.015543696730271783,0.06127721750415027
7.091243368612091,13.187702756128287,7.143417097486375,hour,2,median,all,adv_abs,500,0.05,23,0.015543696730271783,0.06127721750415027
7.091277002206662,13.230355803972058,7.143450309148355,hour,3,median,day,adv_abs,100,0.15,16,0.01557733032484343,0.10393026534792149
7.0912815798502855,13.191306180162806,7.143454829365556,hour,3,mean,day,adv_abs,100,0.1,14,0.015581907968466702,0.06488064153866979
7.091391436848498,13.243352310367104,7.14356330821051,daily,2,mean,peakerr,adv,-2,0.15,13,0.01569176496667879,0.11692677174296762
7.091391436848498,13.243352310367104,7.14356330821051,daily,2,mean,peakerr,adv,0,0.15,13,0.01569176496667879,0.11692677174296762
7.091391436848498,13.243352310367104,7.14356330821051,daily,2,mean,peakerr,adv,1,0.15,13,0.01569176496667879,0.11692677174296762
7.091391436848498,13.243352310367104,7.14356330821051,daily,2,mean,peakerr,adv,2,0.15,13,0.01569176496667879,0.11692677174296762
7.091448778662655,13.230355803972058,7.143619930673066,hour,3,median,day,adv_abs,200,0.15,15,0.015749106780836186,0.10393026534792149
7.091449353214889,13.162289834719731,7.1436204980175555,hour,3,mean,peakerr,adv_abs,0,0.05,105,0.01574968133307042,0.035864296095594383
7.09154302160271,13.221762362161929,7.143712991337827,hour,2,mean,all,adv_abs,800,0.15,9,0.01584334972089163,0.09533682353779227
