3m,14d,all,bias3,low,summer,cap,eve,applied,rolling_window,stat,adv_thr,alpha,hours_name,hours
6.36345947923709,11.090985212042929,6.422737343559372,-49.14831066189171,48.95751468586105,34.34662188394294,1.5505500562664434,2.9494456441532266,12,21,mean,-250,-0.05,day,day
6.363460989679272,11.067431168819358,6.422738835053098,-49.714859976013166,49.12742883510769,34.34662188394294,1.5505500562664434,2.9494456441532266,32,8,median,0,-0.1,h789111718,"7-9,11,17,18"
6.363472991260441,11.094540587098244,6.422750686074735,-49.24336574070433,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,60,5,median,-100,0.05,h78917,"7-9,17"
6.363474303792653,11.090985212042929,6.422751982141263,-48.948983596776785,49.12576209697405,34.34662188394294,1.5505500562664434,2.952601486304709,13,21,mean,-100,-0.1,all,all
6.363489931769655,11.068167795982871,6.4227674140656905,-49.33616254912502,49.12576209697405,34.34662188394294,1.5505500562664434,2.9417055822581477,2,5,median,100,-0.3,evening,evening
6.3635187830700515,11.092569851519686,6.4227959034272555,-49.89316318624774,49.03841917000648,34.34662188394294,1.5505500562664434,2.9508477111103897,42,8,mean,0,0.05,all,all
6.363541960133613,11.086100854196559,6.4228187897351425,-49.307384447153915,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,13,8,mean,-250,0.05,morning,morning
6.363556712491417,11.094016916163321,6.42283335702499,-49.17425914910015,49.1261420725548,34.347184820660146,1.5505500562664434,2.9494456441532266,8,3,median,500,-0.3,peakerr,peakerr
6.3635691063047,11.104681343645954,6.422845595358201,-49.25584826956828,49.12576209697405,34.34662188394294,1.5505500562664434,2.946499854813298,97,21,mean,-500,-0.05,night,night
6.36364988580556,11.078955426328358,6.422925361482271,-49.42565234800227,49.306090317536515,34.489592521616515,1.5505500562664434,2.9494456441532266,71,8,mean,-500,-0.05,h789111718,"7-9,11,17,18"
6.363658536826293,11.090985212042929,6.422933903976169,-46.98468599769002,49.031900191859485,34.34662188394294,1.5505500562664434,2.9494456441532266,19,21,mean,-250,-0.3,peakerr,peakerr
6.363746212383141,11.090985212042929,6.4230204796453805,-49.44499916202396,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,12,21,mean,-500,-0.3,morning,morning
