candidate,signal,op,threshold,hours,alpha,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
f_price_lag_48,hour_adv_abs,ge,0.0,peakerr,0.05,48,6.081835519562989,10.593971827027808,6.144646349315855,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,"0,7-9,11-17,21-22",0.05,48,6.081835519562989,10.593971827027808,6.144646349315855,21,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,-250.0,day,0.15,6,6.081837515284059,10.593971827027808,6.144648320000655,34,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,-250.0,lowday,0.15,6,6.081837515284059,10.593971827027808,6.144648320000655,34,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,-250.0,midday,0.15,6,6.081837515284059,10.593971827027808,6.144648320000655,34,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,-250.0,11-15,0.15,6,6.081837515284059,10.593971827027808,6.144648320000655,34,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,-250.0,10-16,0.15,6,6.081837515284059,10.593971827027808,6.144648320000655,34,median
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,day,0.08,49,6.08184292082111,10.592952163070466,6.144653657725381,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,lowday,0.08,49,6.08184292082111,10.592952163070466,6.144653657725381,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,midday,0.08,49,6.08184292082111,10.592952163070466,6.144653657725381,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,11-15,0.08,49,6.08184292082111,10.592952163070466,6.144653657725381,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,10-16,0.08,49,6.08184292082111,10.592952163070466,6.144653657725381,5,mean
f_price_lag_48,hour_adv_abs,ge,-500.0,12-13,0.08,57,6.081843283985016,10.597547454122859,6.144654016333406,13,median
f_price_lag_168,hour_adv_abs,ge,0.0,11-15,0.05,59,6.0818864194217035,10.593971827027808,6.1446966106371335,3,median
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,1,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,1,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,1,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,2,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,2,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,2,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,3,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,3,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,3,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,5,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,5,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,5,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,5,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,7,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,7,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,7,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,7,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,14,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,14,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,14,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,14,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,21,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,21,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,21,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.02,552,6.081895633884744,10.613333047893583,6.144705709504969,21,mean
f_rolling_mean_hour_7d,reldiff,le,0.1,night,-0.08,419,6.081916722457863,10.595593878075423,6.143974394722069,0,none
f_price_lag_48,hour_adv_abs,ge,-250.0,day,0.15,60,6.081955393184637,10.593971827027808,6.144764719125961,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,lowday,0.15,60,6.081955393184637,10.593971827027808,6.144764719125961,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,midday,0.15,60,6.081955393184637,10.593971827027808,6.144764719125961,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,11-15,0.15,60,6.081955393184637,10.593971827027808,6.144764719125961,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,10-16,0.15,60,6.081955393184637,10.593971827027808,6.144764719125961,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.08,142,6.082045421276538,10.618108868746509,6.144853617817732,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.08,142,6.082045421276538,10.618108868746509,6.144853617817732,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.08,142,6.082045421276538,10.618108868746509,6.144853617817732,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.08,142,6.082045421276538,10.618108868746509,6.144853617817732,2,median
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,day,0.08,17,6.082062838810074,10.592952163070466,6.144870816848752,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,lowday,0.08,17,6.082062838810074,10.592952163070466,6.144870816848752,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,midday,0.08,17,6.082062838810074,10.592952163070466,6.144870816848752,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,11-15,0.08,17,6.082062838810074,10.592952163070466,6.144870816848752,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,10-16,0.08,17,6.082062838810074,10.592952163070466,6.144870816848752,5,mean
f_price_lag_168,hour_adv_abs,ge,-50.0,midday,0.03,128,6.082067942082719,10.602686936443602,6.14487585610097,1,mean
f_price_lag_168,hour_adv_abs,ge,-50.0,midday,0.03,128,6.082067942082719,10.602686936443602,6.14487585610097,1,median
f_rolling_mean_hour_7d,reldiff,le,0.1,night,-0.1,419,6.082068791203148,10.597653940967932,6.1439365210687,0,none
f_price_lag_168,hour_adv_abs,ge,-250.0,day,0.1,16,6.082082781760437,10.593971827027808,6.144890509615308,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,lowday,0.1,16,6.082082781760437,10.593971827027808,6.144890509615308,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,midday,0.1,16,6.082082781760437,10.593971827027808,6.144890509615308,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,11-15,0.1,16,6.082082781760437,10.593971827027808,6.144890509615308,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,10-16,0.1,16,6.082082781760437,10.593971827027808,6.144890509615308,13,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,day,0.1,54,6.082119780872619,10.627427597086411,6.144927044574566,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.1,54,6.082119780872619,10.627427597086411,6.144927044574566,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.1,54,6.082119780872619,10.627427597086411,6.144927044574566,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,11-15,0.1,54,6.082119780872619,10.627427597086411,6.144927044574566,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.1,54,6.082119780872619,10.627427597086411,6.144927044574566,8,mean
f_rolling_mean_hour_3d,profile_abs,le,2000.0,day,0.02,592,6.082124565717577,10.623476925062798,6.144931769393765,0,none
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,lowday,0.15,72,6.082160638484871,10.631510430396855,6.14496738962911,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,10-16,0.15,72,6.082160638484871,10.631510430396855,6.14496738962911,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,lowday,0.15,72,6.082160638484871,10.631510430396855,6.14496738962911,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,10-16,0.15,72,6.082160638484871,10.631510430396855,6.14496738962911,2,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,day,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,lowday,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,midday,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,11-15,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,10-16,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,day,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,lowday,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,midday,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,11-15,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,10-16,0.15,4,6.082164779558027,10.59983256383152,6.1449714787526055,5,mean
f_price_lag_48,profile_abs,ge,1500.0,night,-0.02,480,6.082204277912578,10.589764184120817,6.1455548215595215,0,none
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,1,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,1,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,1,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,2,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,2,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,2,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,3,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,3,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,3,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,5,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,5,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,5,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,5,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,7,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,7,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,7,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,7,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,14,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,14,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,14,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,14,mean
f_price_lag_24,daily_adv_wmape,ge,-500.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,21,mean
f_price_lag_24,daily_adv_wmape,ge,-250.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,21,mean
f_price_lag_24,daily_adv_wmape,ge,-100.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,21,mean
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.03,552,6.082229251129731,10.63283249552129,6.145035141530078,21,mean
f_price_lag_24,reldiff,ge,0.05,midday,0.02,305,6.082229442257171,10.611990653634857,6.143961315487375,0,none
f_rolling_mean_hour_14d,hour_adv_abs,ge,-50.0,midday,0.1,40,6.082229641455431,10.606668802159563,6.145035526959154,2,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,-50.0,midday,0.1,40,6.082229641455431,10.606668802159563,6.145035526959154,2,median
f_price_lag_48,ratio,le,0.15,12-13,1.0,25,6.082231528706592,10.590562450934913,6.145037390534796,0,none
f_rolling_mean_hour_3d,hour_adv_abs,ge,-100.0,day,0.08,60,6.08223827163857,10.592952163070466,6.145044048876863,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-100.0,lowday,0.08,60,6.08223827163857,10.592952163070466,6.145044048876863,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-100.0,midday,0.08,60,6.08223827163857,10.592952163070466,6.145044048876863,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-100.0,11-15,0.08,60,6.08223827163857,10.592952163070466,6.145044048876863,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-100.0,10-16,0.08,60,6.08223827163857,10.592952163070466,6.145044048876863,5,mean
f_rolling_mean_hour_14d,hour_adv_abs,ge,0.0,day,0.15,5,6.082238556070234,10.606688169142886,6.145044329740339,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,0.0,lowday,0.15,5,6.082238556070234,10.606688169142886,6.145044329740339,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,0.0,midday,0.15,5,6.082238556070234,10.606688169142886,6.145044329740339,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,0.0,11-15,0.15,5,6.082238556070234,10.606688169142886,6.145044329740339,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,0.0,10-16,0.15,5,6.082238556070234,10.606688169142886,6.145044329740339,5,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,11-15,0.08,92,6.082243673875219,10.603243771394968,6.145049383342592,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,11-15,0.08,92,6.082243673875219,10.603243771394968,6.145049383342592,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.1,136,6.082301024625715,10.616418844208395,6.145106014629376,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.1,136,6.082301024625715,10.616418844208395,6.145106014629376,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.08,70,6.08237606298725,10.598340369245536,6.14518011163657,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.08,70,6.08237606298725,10.598340369245536,6.14518011163657,2,median
f_price_lag_24,profile_abs,le,2000.0,peakerr,0.02,923,6.082415172586663,10.63733647956315,6.14521873060705,0,none
f_price_lag_24,profile_abs,le,2000.0,"0,7-9,11-17,21-22",0.02,923,6.082415172586663,10.63733647956315,6.14521873060705,0,none
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.1,94,6.0824172458174,10.586708403001184,6.14522077782916,1,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.1,94,6.0824172458174,10.586708403001184,6.14522077782916,1,median
f_price_lag_24,profile_abs,le,2000.0,11-15,0.08,355,6.08243073263668,10.656157868673791,6.145234095456634,0,none
f_price_lag_168,hour_adv_abs,ge,-250.0,day,0.08,16,6.082431470719238,10.593971827027808,6.1452348242799655,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,lowday,0.08,16,6.082431470719238,10.593971827027808,6.1452348242799655,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,midday,0.08,16,6.082431470719238,10.593971827027808,6.1452348242799655,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,11-15,0.08,16,6.082431470719238,10.593971827027808,6.1452348242799655,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,10-16,0.08,16,6.082431470719238,10.593971827027808,6.1452348242799655,13,mean
f_price_lag_168,hour_adv_abs,ge,100.0,day,0.05,37,6.082442433727288,10.597537655456456,6.145245649757358,1,mean
f_price_lag_168,hour_adv_abs,ge,100.0,day,0.05,37,6.082442433727288,10.597537655456456,6.145245649757358,1,median
f_price_lag_168,hour_adv_abs,ge,50.0,day,0.05,50,6.082488875413575,10.597543272426371,6.145291508833868,1,mean
f_price_lag_168,hour_adv_abs,ge,50.0,day,0.05,50,6.082488875413575,10.597543272426371,6.145291508833868,1,median
f_price_lag_48,hour_adv_abs,ge,-100.0,12-13,0.08,31,6.082489948243326,10.593971827027808,6.145292568204997,21,median
f_price_lag_48,hour_adv_abs,ge,-50.0,12-13,0.08,31,6.082489948243326,10.593971827027808,6.145292568204997,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,day,0.08,33,6.082492713762216,10.593971827027808,6.145295299030522,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,lowday,0.08,33,6.082492713762216,10.593971827027808,6.145295299030522,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,midday,0.08,33,6.082492713762216,10.593971827027808,6.145295299030522,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,11-15,0.08,33,6.082492713762216,10.593971827027808,6.145295299030522,21,median
f_price_lag_48,hour_adv_abs,ge,0.0,10-16,0.08,33,6.082492713762216,10.593971827027808,6.145295299030522,21,median
f_price_lag_24,ratio,le,0.02,all,0.8,350,6.082510232997068,10.603124935837455,6.145312598487018,0,none
f_price_lag_48,hour_adv_abs,ge,-100.0,12-13,0.08,35,6.082518572765946,10.593971827027808,6.1453208336337095,13,median
f_price_lag_48,hour_adv_abs,ge,-50.0,12-13,0.08,35,6.082518572765946,10.593971827027808,6.1453208336337095,13,median
f_rolling_mean_hour_14d,profile_abs,le,1500.0,11-15,0.05,215,6.082543498735981,10.601456908031825,6.14534544690808,0,none
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,11-15,0.15,92,6.082546943813778,10.621626252525543,6.145348848767464,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,11-15,0.15,92,6.082546943813778,10.621626252525543,6.145348848767464,2,median
f_rolling_mean_hour_7d,reldiff,le,0.075,night,-0.1,348,6.082553489040786,10.567107267505227,6.143272583885233,0,none
f_price_lag_48,hour_adv_abs,ge,-250.0,day,0.08,60,6.0825613590321765,10.593971827027808,6.145363083147313,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,lowday,0.08,60,6.0825613590321765,10.593971827027808,6.145363083147313,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,midday,0.08,60,6.0825613590321765,10.593971827027808,6.145363083147313,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,11-15,0.08,60,6.0825613590321765,10.593971827027808,6.145363083147313,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,10-16,0.08,60,6.0825613590321765,10.593971827027808,6.145363083147313,8,mean
f_price_lag_48,hour_adv_abs,ge,250.0,day,0.15,3,6.082565099630586,10.56095230219698,6.14536677682001,3,median
f_price_lag_48,hour_adv_abs,ge,0.0,12-13,0.08,28,6.082569918992842,10.593971827027808,6.14537153572349,13,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.08,136,6.082623465229092,10.607933905065712,6.145424410223563,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.08,136,6.082623465229092,10.607933905065712,6.145424410223563,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.08,94,6.082630977880868,10.583876748346576,6.145431828629314,1,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,11-15,0.08,94,6.082630977880868,10.583876748346576,6.145431828629314,1,median
f_price_lag_24,reldiff,ge,0.05,midday,0.03,305,6.08269326250129,10.6308189041332,6.143882309732067,0,none
f_price_lag_168,hour_adv_abs,ge,0.0,lowday,0.05,46,6.082710966563639,10.600720171634325,6.145510813856089,2,mean
f_price_lag_168,hour_adv_abs,ge,0.0,10-16,0.05,46,6.082710966563639,10.600720171634325,6.145510813856089,2,mean
f_price_lag_168,hour_adv_abs,ge,0.0,lowday,0.05,46,6.082710966563639,10.600720171634325,6.145510813856089,2,median
f_price_lag_168,hour_adv_abs,ge,0.0,10-16,0.05,46,6.082710966563639,10.600720171634325,6.145510813856089,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.1,142,6.082716719061885,10.629137548809393,6.145516494189389,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.1,142,6.082716719061885,10.629137548809393,6.145516494189389,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.1,142,6.082716719061885,10.629137548809393,6.145516494189389,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.1,142,6.082716719061885,10.629137548809393,6.145516494189389,2,median
f_price_lag_24,daily_adv_wmape,ge,0.0,day,1.0,8,6.082733488876906,10.508969656897674,6.145533053627507,1,mean
f_price_lag_168,hour_adv_abs,ge,0.0,midday,0.08,60,6.082818830666968,10.593971827027808,6.145617324806977,3,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,lowday,0.08,72,6.082839003220612,10.608515332926332,6.145637244296449,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,10-16,0.08,72,6.082839003220612,10.608515332926332,6.145637244296449,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,lowday,0.08,72,6.082839003220612,10.608515332926332,6.145637244296449,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-50.0,10-16,0.08,72,6.082839003220612,10.608515332926332,6.145637244296449,2,median
f_price_lag_48,hour_adv_abs,ge,250.0,day,0.15,2,6.08284173454317,10.56095230219698,6.145639941354633,3,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,11-15,0.15,151,6.08284668152264,10.622001825067835,6.145644826274372,1,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,11-15,0.15,151,6.08284668152264,10.622001825067835,6.145644826274372,1,median
f_price_lag_24,profile_abs,ge,750.0,midday,0.02,462,6.082856470147289,10.614825924769539,6.144665414234534,0,none
f_rolling_mean_hour_3d,ratio,le,0.075,midday,1.0,50,6.0828973223652705,10.576983019957018,6.145674210882076,0,none
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,lowday,0.08,95,6.082906167631123,10.613418735075765,6.1457035661311314,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,10-16,0.08,95,6.082906167631123,10.613418735075765,6.1457035661311314,2,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,lowday,0.08,95,6.082906167631123,10.613418735075765,6.1457035661311314,2,median
f_rolling_mean_hour_7d,hour_adv_abs,ge,-100.0,10-16,0.08,95,6.082906167631123,10.613418735075765,6.1457035661311314,2,median
f_rolling_mean_hour_7d,reldiff,le,0.1,morning,-0.1,183,6.082927612730041,10.615952448203998,6.146330987635893,0,none
f_price_lag_24,daily_adv_wmape,ge,0.0,midday,0.8,6,6.082929785681771,10.510432357348835,6.145726887893934,1,mean
f_price_lag_24,daily_adv_wmape,ge,0.0,lowday,0.8,7,6.082929785681771,10.510432357348835,6.145726887893934,1,mean
f_price_lag_24,daily_adv_wmape,ge,0.0,10-16,0.8,7,6.082929785681771,10.510432357348835,6.145726887893934,1,mean
f_rolling_mean_hour_14d,profile_abs,le,1000.0,11-15,0.2,65,6.082947523536695,10.58798222419319,6.145744403227917,0,none
f_price_lag_48,absdiff,le,2000.0,night,-0.05,569,6.083006079163522,10.602357408625803,6.145213993443921,0,none
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,day,0.15,7,6.083027070182063,10.593971827027808,6.1458229519626375,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,lowday,0.15,7,6.083027070182063,10.593971827027808,6.1458229519626375,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,midday,0.15,7,6.083027070182063,10.593971827027808,6.1458229519626375,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,11-15,0.15,7,6.083027070182063,10.593971827027808,6.1458229519626375,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,10-16,0.15,7,6.083027070182063,10.593971827027808,6.1458229519626375,21,mean
f_rolling_mean_hour_3d,profile_abs,le,2000.0,12-13,0.08,148,6.083031797611901,10.645145712530493,6.145827620086987,0,none
f_price_lag_24,reldiff,le,0.15,midday,0.05,388,6.083050388023226,10.599628819045751,6.146465135438753,0,none
f_rolling_mean_hour_7d,reldiff,le,0.15,night,-0.05,515,6.0831300303642575,10.61935731109628,6.1446564851056396,0,none
f_price_lag_24,absdiff,ge,1000.0,midday,0.02,226,6.0831304273418265,10.611683892930346,6.144850997736998,0,none
f_rolling_mean_hour_7d,reldiff,le,0.075,night,-0.08,348,6.083140695096853,10.572258805182743,6.144268969056128,0,none
f_price_lag_48,hour_adv_abs,ge,-250.0,12-13,0.05,39,6.083148584742397,10.593971827027808,6.145942942125894,21,median
f_price_lag_24,daily_adv_wmape,ge,-50.0,midday,0.05,540,6.083152744084592,10.674887840429644,6.145947049289246,3,mean
