candidate,signal,op,threshold,hours,alpha,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,lowday,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,midday,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,11-15,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,50.0,10-16,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,day,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,lowday,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,midday,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,11-15,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_14d,hour_adv_abs,ge,100.0,10-16,0.1,4,6.028613050955898,10.355210968881552,6.092091555227427,5,median
f_rolling_mean_hour_7d,absdiff,le,1000.0,night,-0.08,390,6.0286238154997465,10.339093760456052,6.090436002330719,0,none
f_price_lag_168,hour_adv_abs,ge,0.0,11-15,0.08,41,6.028626063125086,10.360154637170977,6.09210440415928,2,mean
f_price_lag_168,hour_adv_abs,ge,0.0,11-15,0.08,41,6.028626063125086,10.360154637170977,6.09210440415928,2,median
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,morning,-0.05,237,6.0286449253353025,10.371122710343796,6.09212302974355,5,mean
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,7-10,-0.05,237,6.0286449253353025,10.371122710343796,6.09212302974355,5,mean
f_price_lag_168,hour_adv_abs,ge,0.0,day,0.05,49,6.028658981695146,10.363160357000814,6.092136909766714,2,mean
f_price_lag_168,hour_adv_abs,ge,0.0,day,0.05,49,6.028658981695146,10.363160357000814,6.092136909766714,2,median
f_price_lag_48,absdiff,le,2000.0,night,-0.05,569,6.028670745019824,10.367050525622048,6.091560294688813,0,none
f_price_lag_168,ratio,le,0.075,night,0.3,160,6.0286811873102755,10.360353194942345,6.092158836812967,0,none
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,morning,-0.03,237,6.028694470841329,10.359899729685083,6.092171953702461,5,mean
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,7-10,-0.03,237,6.028694470841329,10.359899729685083,6.092171953702461,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,day,0.08,48,6.028745245585476,10.35419130492421,6.092222091478729,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,lowday,0.08,48,6.028745245585476,10.35419130492421,6.092222091478729,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,midday,0.08,48,6.028745245585476,10.35419130492421,6.092222091478729,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,11-15,0.08,48,6.028745245585476,10.35419130492421,6.092222091478729,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-50.0,10-16,0.08,48,6.028745245585476,10.35419130492421,6.092222091478729,5,mean
f_rolling_mean_hour_14d,reldiff,le,0.1,night,-0.05,391,6.02878808806523,10.385240401616548,6.092368975368069,0,none
f_rolling_mean_hour_7d,absdiff,le,1000.0,8-10,-0.1,111,6.028819882596767,10.36137850402159,6.091961680469854,0,none
f_price_lag_48,hour_adv_abs,ge,250.0,day,0.2,3,6.028829619225284,10.311184935773781,6.092305406653367,3,median
f_price_lag_48,hour_adv_abs,ge,-250.0,12-13,0.05,39,6.028840437349295,10.355210968881552,6.092316089064285,21,median
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,day,0.1,59,6.028859093941046,10.363040127848532,6.0923345116095655,8,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,lowday,0.1,59,6.028859093941046,10.363040127848532,6.0923345116095655,8,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,midday,0.1,59,6.028859093941046,10.363040127848532,6.0923345116095655,8,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,11-15,0.1,59,6.028859093941046,10.363040127848532,6.0923345116095655,8,mean
