3m,14d,all,bias3,low,summer,cap,eve,applied,mode,rolling_window,stat,adv_thr,metric,op,sim_thr,alpha,hours
6.415909723900951,11.226414533201313,6.4745296012343525,-48.557145422705,49.408622386370176,35.571803336457684,1.558266052465585,2.991853148327597,70,hour,21,mean,-500.0,ratio,le,0.05,-0.1,peakerr
6.415946529161928,11.223432356757904,6.474565944774264,-49.484944282242516,49.334930469233896,35.33076554960527,1.5596444619709557,2.982923260097822,168,hour,8,median,-100.0,ratio,le,0.05,-0.1,peakerr
6.416029424465651,11.232996364240668,6.474647800158505,-48.99026761670504,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,13,hour,13,mean,-250.0,ratio,le,0.05,-0.3,"0,7,8,9,17,21,22"
6.416029424465651,11.232996364240668,6.474647800158505,-48.99026761670504,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,11,hour,13,mean,-100.0,ratio,le,0.05,-0.3,"0,7,8,9,17,21,22"
6.416029424465651,11.232996364240668,6.474647800158505,-48.99026761670504,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,3,hour,21,mean,-100.0,ratio,le,0.05,-0.3,"0,7,8,9,17,21,22"
6.416123174516597,11.146575582417087,6.47474037411744,-49.24261389399604,49.72559791633402,35.497560176475254,1.558266052465585,2.9960367642871044,31,hour,2,mean,100.0,ratio,le,0.05,-0.2,night
6.416123174516597,11.146575582417087,6.47474037411744,-49.24261389399604,49.72559791633402,35.497560176475254,1.558266052465585,2.9960367642871044,31,hour,2,median,100.0,ratio,le,0.05,-0.2,night
6.416153317101651,11.232996364240668,6.474770138564528,-50.348701233612424,49.72559791633402,35.497560176475254,1.558266052465585,2.987211377526077,7,daily,3,mean,-5.0,ratio,le,0.05,-0.1,"0,7,8,9,17,21,22"
6.416183706674626,11.232996364240668,6.47480014690108,-49.13234894585189,49.72658889929002,35.497560176475254,1.558266052465585,2.991853148327597,15,hour,21,mean,-500.0,ratio,le,0.05,-0.3,"7-9,11,17,18"
6.416254873142327,11.234389583515531,6.474870420587249,-49.12988103045016,49.73247100999171,35.497560176475254,1.5036479364718873,2.9744479946568343,136,similarity,2,mean,0.0,ratio,le,0.02,1.0,peakerr
6.416283157818359,11.183715160837789,6.474898350432738,-48.90261469065215,48.631147854837224,34.10207530129784,1.558266052465585,2.991853148327597,178,hour,2,mean,-250.0,ratio,le,0.05,-0.05,lowday
6.416283157818359,11.183715160837789,6.474898350432738,-48.90261469065215,48.631147854837224,34.10207530129784,1.558266052465585,2.991853148327597,178,hour,2,median,-250.0,ratio,le,0.05,-0.05,lowday
6.4162869580226625,11.232996364240668,6.474902102963576,-49.688364455820206,49.72559791633402,35.497560176475254,1.558266052465585,2.9892093390435206,23,hour,21,mean,-250.0,ratio,le,0.05,-0.1,night
6.416310220752891,11.215335749524584,6.474925073863445,-48.853935741056056,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,13,hour,8,mean,-250.0,ratio,le,0.05,0.2,morning
6.416350582258678,11.202372141147144,6.474964929035163,-48.41077999679488,48.86502413903012,34.73087930237701,1.558266052465585,2.991853148327597,252,hour,2,mean,-500.0,ratio,le,0.05,-0.05,midday
6.416350582258678,11.202372141147144,6.474964929035163,-48.41077999679488,48.86502413903012,34.73087930237701,1.558266052465585,2.991853148327597,252,hour,2,median,-500.0,ratio,le,0.05,-0.05,midday
6.416357088974204,11.205056669996495,6.47497135412411,-48.78078852912656,48.6152870705083,34.11327321500529,1.558266052465585,2.991853148327597,91,hour,2,mean,0.0,ratio,le,0.05,-0.1,day
6.416357088974204,11.205056669996495,6.47497135412411,-48.78078852912656,48.6152870705083,34.11327321500529,1.558266052465585,2.991853148327597,91,hour,2,median,0.0,ratio,le,0.05,-0.1,day
